logFC	AveExpr	t	P.Value	adj.P.Val	B	gene
-0.552844406423142	6.15954577286425	-5.54894837120535	6.43977303498845e-07	1.39504696520385e-05	5.85087576770322	KCNH7
-0.639720580010246	6.36235989896932	-5.54467680949427	6.54542443939504e-07	1.41014336411362e-05	5.8465732688854	PTPRG
-0.399763539454164	7.71391505858588	-5.54256512486698	6.59828411782818e-07	1.41376349868876e-05	5.6936186338521	MAP2
-0.423265605581574	6.18483280237441	-5.53407599398046	6.81506770736446e-07	1.45227611307479e-05	5.80591663113585	GDI1
-0.657613924690784	5.81191413577314	-5.52897920372298	6.94858299143998e-07	1.46545966254658e-05	5.80388575672108	SGIP1
-0.377925736336823	7.36086335393188	-5.5288620091679	6.95168317351861e-07	1.46545966254658e-05	5.74504405498379	ADAMTSL2
-0.437502807365022	8.46605561663797	-5.52502658676642	7.05389934513246e-07	1.47905557926547e-05	5.49953195894203	MAP1B
-0.537034619475495	6.22765663280466	-5.51358238018014	7.36778868209159e-07	1.53665422460006e-05	5.70914388348076	SLC26A3
0.23766494485095	11.4804762610512	5.51189792729543	7.41513812759948e-07	1.53834690996389e-05	4.9795080577698	ARHGAP24
-0.597963368109862	6.14127513767934	-5.50134129803721	7.71879189186939e-07	1.5763220316677e-05	5.6926911417883	ROBO1
-0.561254095971574	6.1620691679974	-5.50279534948484	7.67624995237435e-07	1.5763220316677e-05	5.70193288530649	THRB
-0.304350136743755	8.84136334671322	-5.50152678428835	7.71335211059134e-07	1.5763220316677e-05	5.39331490983348	PDE4D
-0.539900145774291	6.09199863491673	-5.48467020706885	8.22347876834161e-07	1.67068705962007e-05	5.64249524870066	ADCY2
-0.304486446970278	8.60219736924297	-5.4702953439108	8.68468151852436e-07	1.74640875172679e-05	5.33861470603786	TCF25
-0.212728135976881	9.86784493242478	-5.47027727842439	8.68527688310951e-07	1.74640875172679e-05	5.14473438121558	ANKRD11
-0.303443037854701	7.78611610432535	-5.46684474620735	8.79913245668918e-07	1.76027542666726e-05	5.4238371779449	PLEKHA5
-0.303952350873629	7.35875854103746	-5.45889593579222	9.06847135368619e-07	1.80494802933013e-05	5.40309145152018	PLD3
-0.488294592407527	6.31150338613242	-5.43871422688789	9.78937112672673e-07	1.93859213070179e-05	5.46293074667433	FRMPD4
-0.694184386095444	5.66177095761888	-5.43683425827258	9.85933296143785e-07	1.94263540411044e-05	5.47543840019433	NCALD
