gene	cell_logFC	cell_FDR	pct_cluster2	pct_cluster0	pb_logFC	pb_FDR	pb_AveExpr	pb_t	pb_P	direction_concordant	cell_sig	pb_sig	both_sig	both_sig_same_direction
NOL4L	0.165531551016725	8.34458986008432e-74	0.34	0.162	0.105091083994987	0.255661536900326	7.23149967206834	1.59542246178051	0.115735584799306	TRUE	TRUE	FALSE	FALSE	FALSE
NOL7	0.0163315781379607	1.08074403713462e-28	0.115	0.052							TRUE	FALSE	FALSE	FALSE
NOL8	-0.0727930971436316	5.72143159155391e-37	0.179	0.085	-0.175997370695966	0.181530543494542	6.3101592046804	-1.83155950680537	0.0718529465706528	TRUE	TRUE	FALSE	FALSE	FALSE
NOL9	0.0127333219593477	1.76822307475997e-28	0.117	0.053							TRUE	FALSE	FALSE	FALSE
NOLC1	-0.0528724801938358	0.0627675760341095	0.053	0.034							FALSE	FALSE	FALSE	FALSE
NOM1	-0.0493103879325768	1.96731124802566e-17	0.097	0.048							TRUE	FALSE	FALSE	FALSE
NOMO1	-0.00555688386675257	2.97486117983026e-13	0.082	0.042							TRUE	FALSE	FALSE	FALSE
NONO	-0.0159471020175353	3.21538987273323e-18	0.11	0.056							TRUE	FALSE	FALSE	FALSE
NOP14	0.00451239660341446	3.50115296957474e-18	0.059	0.024							TRUE	FALSE	FALSE	FALSE
NOP56	-0.209251033146739	0.00243880252171544	0.13	0.09							TRUE	FALSE	FALSE	FALSE
NOP58	0.0284296641018286	9.22438727654977e-43	0.206	0.099	-0.0402632930463218	0.736607044242924	6.35638759429762	-0.532697417050829	0.596159387849516	FALSE	TRUE	FALSE	FALSE	FALSE
NORAD	-0.0913341555162937	6.92165099512475e-17	0.322	0.207	-0.0663376477366086	0.653907054637936	6.73463400198	-0.692906374247618	0.490972295040572	TRUE	TRUE	FALSE	FALSE	FALSE
NOS1AP	0.00282718178268615	1.59918573047906e-15	0.133	0.076	-0.0329770421379067	0.838246590667201	5.94854761547592	-0.336882436011044	0.737350519435591	FALSE	TRUE	FALSE	FALSE	FALSE
NOSIP	0.0130866496695279	2.71335604589286e-23	0.127	0.064							TRUE	FALSE	FALSE	FALSE
NOTCH1	0.0394018218268837	3.21954560772454e-46	0.171	0.075							TRUE	FALSE	FALSE	FALSE
NOTCH2	0.0911989457376772	3.51400989875414e-47	0.265	0.133	0.0649231517957994	0.670618218222149	6.52883639072562	0.659707960727836	0.511900108936213	TRUE	TRUE	FALSE	FALSE	FALSE
NOVA1	-0.242261378835792	1	0.151	0.131							FALSE	FALSE	FALSE	FALSE
NOVA2	-0.195528863420378	1	0.076	0.069							FALSE	FALSE	FALSE	FALSE
NOXA1	-0.0150728342935773	1.61929840577529e-12	0.078	0.04							TRUE	FALSE	FALSE	FALSE
NPAS2	-0.141195491323154	1	0.058	0.046							FALSE	FALSE	FALSE	FALSE
NPAS3	-0.383875274517221	1	0.359	0.319	-0.44567328929379	2.42958631349618e-07	7.71493133450469	-6.77206455388611	5.46979270105322e-09	TRUE	FALSE	TRUE	FALSE	FALSE
NPAT	-0.0248251127425178	1.92969711951955e-27	0.184	0.098	-0.134081654740723	0.332590079119618	6.28877240115634	-1.39257485448236	0.168754363444612	TRUE	TRUE	FALSE	FALSE	FALSE
NPC1	0.110058112198938	2.09119200788054e-65	0.434	0.228	0.116109131876362	0.159146423164192	7.73760814391128	1.9219837362195	0.0592358925828623	TRUE	TRUE	FALSE	FALSE	FALSE
NPC2	0.022719152511467	3.59555214073196e-24	0.112	0.053							TRUE	FALSE	FALSE	FALSE
NPEPL1	-0.019497646959507	0.000554359640444631	0.064	0.039							TRUE	FALSE	FALSE	FALSE
NPEPPS	0.0513566476149556	5.99934587662396e-48	0.474	0.268	0.0403750224524898	0.621347510102233	7.8231806750271	0.758047300392377	0.45131285610078	TRUE	TRUE	FALSE	FALSE	FALSE
NPHP4	0.0892186656111097	2.546374010585e-39	0.15	0.066							TRUE	FALSE	FALSE	FALSE
NPIPA1	-0.0189959662297723	1.05363524248043e-14	0.061	0.027							TRUE	FALSE	FALSE	FALSE
NPIPB13	0.0789522935110919	2.29507234752218e-45	0.136	0.054							TRUE	FALSE	FALSE	FALSE
NPIPB4	0.0233572782784605	1.23908604899047e-33	0.125	0.055							TRUE	FALSE	FALSE	FALSE
NPIPB5	-0.0133728404718046	1.44505155413119e-56	0.309	0.152	-0.107401169344902	0.300966021265593	7.23222858812518	-1.46845937849399	0.14706730342894	TRUE	TRUE	FALSE	FALSE	FALSE
NPL	0.138888561096886	7.27706825898681e-38	0.682	0.452	0.199948563664562	0.000916358391456443	8.59593519065832	4.19101377899351	9.02102369554162e-05	TRUE	TRUE	TRUE	TRUE	TRUE
NPLOC4	0.0535608012492866	2.55283998599535e-44	0.248	0.125	0.08777902090587	0.506843428015748	6.56990532079129	1.00000356208001	0.321220586232883	TRUE	TRUE	FALSE	FALSE	FALSE
NPM1	-0.0419719195410063	6.98850841388556e-17	0.125	0.068							TRUE	FALSE	FALSE	FALSE
NPRL3	-0.0165853656023649	1.40219358071926e-30	0.179	0.091							TRUE	FALSE	FALSE	FALSE
NPTN	-0.0672003427636405	2.4970090109395e-25	0.444	0.274	-0.059424723635677	0.469359514329359	7.64235466069948	-1.0814810192738	0.28369855877597	TRUE	TRUE	FALSE	FALSE	FALSE
NPTX1	-0.12967061030037	1	0.101	0.078							FALSE	FALSE	FALSE	FALSE
NPTXR	-0.274529039469775	1	0.195	0.167	-0.303335204670234	0.0288215398244709	6.18902212646014	-2.82656079665982	0.00633618141512214	TRUE	FALSE	TRUE	FALSE	FALSE
NPY1R	-0.128301549838599	1	0.059	0.051							FALSE	FALSE	FALSE	FALSE
NQO2	-0.0566078403730267	2.68521345475952e-11	0.128	0.076							TRUE	FALSE	FALSE	FALSE
NR1D2	0.0432985462273415	3.21479682235925e-32	0.224	0.12	0.0363725441844609	0.798478443368274	6.4322327992065	0.414484490623443	0.67995907227918	TRUE	TRUE	FALSE	FALSE	FALSE
NR1H2	0.00406787132920922	1.61908516390889e-16	0.087	0.043							TRUE	FALSE	FALSE	FALSE
NR1H3	-0.0190250343413917	9.82811138036175e-12	0.07	0.035							TRUE	FALSE	FALSE	FALSE
NR2C1	0.0168386349163174	4.02221598199527e-33	0.204	0.105	0.01600922567294	0.908042227441327	6.22625206359683	0.192993761900993	0.847598712684329	TRUE	TRUE	FALSE	FALSE	FALSE
NR2C2	0.129788688283866	1.02372206707013e-58	0.334	0.17	0.102842374215826	0.398588373110557	7.16322430123028	1.238840287962	0.220104130311159	TRUE	TRUE	FALSE	FALSE	FALSE
NR2F1	-0.112293519981586	1	0.075	0.059							FALSE	FALSE	FALSE	FALSE
NR2F1-AS1	-0.272511699431918	1	0.127	0.117							FALSE	FALSE	FALSE	FALSE
NR2F6	-0.0487582755195284	1	0.053	0.037							FALSE	FALSE	FALSE	FALSE
NR3C1	0.097489629107417	1.01883516322065e-47	0.598	0.361	0.0865709758871575	0.200628436001158	8.61214021882782	1.76456189020544	0.0825944194578336	TRUE	TRUE	FALSE	FALSE	FALSE
NR3C2	0.134934254102738	1.35892287444559e-45	0.377	0.215	0.0638438440684978	0.487878824583512	7.84331378049945	1.03875177159728	0.302980091267751	TRUE	TRUE	FALSE	FALSE	FALSE
NR4A2	-0.000976998929626882	3.00757226638503e-09	0.052	0.025							TRUE	FALSE	FALSE	FALSE
NR6A1	0.0396688504030907	7.1516405487478e-21	0.283	0.179	-0.0645706652841766	0.489794802207376	7.37535982096507	-1.0340193506773	0.305169268501051	FALSE	TRUE	FALSE	FALSE	FALSE
NRBF2	-0.0525979862107915	2.12013089086436e-08	0.083	0.047							TRUE	FALSE	FALSE	FALSE
NRBP1	-0.0460606186066936	9.21026770394477e-14	0.146	0.086							TRUE	FALSE	FALSE	FALSE
NRBP2	-0.0571298812312879	2.03780218360915e-05	0.08	0.049							TRUE	FALSE	FALSE	FALSE
NRCAM	-0.431237409380764	1	0.37	0.337	-0.543551673150176	1.40588858153197e-08	7.46562707379997	-7.60281949775226	2.00790003993345e-10	TRUE	FALSE	TRUE	FALSE	FALSE
NRDC	0.0898362572108056	8.2104159649204e-61	0.496	0.27	0.0714311591523405	0.352480379444645	7.91729518629536	1.33938933635509	0.185364586180785	TRUE	TRUE	FALSE	FALSE	FALSE
NRDE2	-0.0182292195966174	1.96674778779182e-22	0.136	0.07							TRUE	FALSE	FALSE	FALSE
NREP	-0.146539033025571	1	0.144	0.108							FALSE	FALSE	FALSE	FALSE
NRF1	0.215695093262437	1.66224046175254e-84	0.443	0.222	0.184962123240341	0.0102858422248393	7.76394744176926	3.27953899900743	0.00171299540240247	TRUE	TRUE	TRUE	TRUE	TRUE
NRG1	-0.34450937874939	1	0.228	0.202	-0.50206099378288	2.31418056208052e-05	6.47563888825698	-5.38013695706455	1.22171735871121e-06	TRUE	FALSE	TRUE	FALSE	FALSE
NRG3	-0.611343987438015	5.92138446544795e-17	0.54	0.51	-0.723382452981408	1.54113292752999e-13	8.337247228692	-11.5974053788214	3.93045888173934e-17	TRUE	TRUE	TRUE	TRUE	TRUE
NRGN	-0.59144330088925	5.13797301415157e-14	0.536	0.531	-0.361756881414565	0.000265235746778246	7.8040569637212	-4.61141360829236	2.06993467263818e-05	TRUE	TRUE	TRUE	TRUE	TRUE
NRIP1	0.238523211601468	6.93127960670607e-85	0.578	0.316	0.172809897620958	0.0097944053046743	8.4260249144299	3.29933728627274	0.00161366636746228	TRUE	TRUE	TRUE	TRUE	TRUE
NRIP3	-0.0626376462615781	0.471149508394538	0.059	0.039							FALSE	FALSE	FALSE	FALSE
NRN1	-0.0850106201427768	0.675391594302841	0.075	0.052							FALSE	FALSE	FALSE	FALSE
NRP1	0.0819436152793054	1.1031651950533e-18	0.33	0.218	0.125372513521942	0.229861549335099	6.96338217449945	1.67227439793223	0.0995421858635546	TRUE	TRUE	FALSE	FALSE	FALSE
NRP2	0.085567563126982	6.94591016504574e-59	0.285	0.138	0.0693944324897007	0.532020385088528	6.92539446023133	0.952371050088587	0.344630660669506	TRUE	TRUE	FALSE	FALSE	FALSE
NRSN1	-0.135228645258796	1	0.075	0.063							FALSE	FALSE	FALSE	FALSE
NRSN2	-0.159128170407512	1	0.066	0.063							FALSE	FALSE	FALSE	FALSE
NRXN1	-0.57104605295839	1.48731031330521e-28	0.625	0.594	-0.625322687672542	1.9596613475883e-08	8.59047130275803	-7.5021959857232	2.99871667572808e-10	TRUE	TRUE	TRUE	TRUE	TRUE
NRXN2	-0.165955126796238	1	0.123	0.1							FALSE	FALSE	FALSE	FALSE
NRXN3	-0.563178565572369	2.00150349557904e-21	0.602	0.556	-0.546176479316773	2.54766791099806e-10	8.55567892347681	-8.83665637612881	1.49442392126895e-12	TRUE	TRUE	TRUE	TRUE	TRUE
NSA2	-0.110083512652943	6.5338770003418e-09	0.112	0.068							TRUE	FALSE	FALSE	FALSE
NSD1	0.0165550700408408	1.55788015623371e-41	0.622	0.376	-0.0949984216100413	0.114861482877037	8.70816756421731	-2.12154553756938	0.0379063399242251	FALSE	TRUE	FALSE	FALSE	FALSE
NSD2	-0.0798898210360817	1.79325052441216e-24	0.274	0.161	-0.220768726163975	0.0130487503828283	7.0865797685609	-3.18484312663163	0.0022729651903779	TRUE	TRUE	TRUE	TRUE	TRUE
NSD3	-0.0327500361540372	2.11803540467253e-31	0.53	0.323	-0.0446368875275423	0.61935554774584	8.0384534282299	-0.765160297291026	0.447097540412235	TRUE	TRUE	FALSE	FALSE	FALSE
NSF	0.0585210295664655	4.48246971968358e-32	0.623	0.401	0.0533691219960506	0.487323495697331	8.39358906932286	1.04095981110594	0.301962339770568	TRUE	TRUE	FALSE	FALSE	FALSE
NSFL1C	0.00499381446424696	1.88534723759234e-32	0.179	0.09							TRUE	FALSE	FALSE	FALSE
NSG1	-0.133130160392469	1	0.066	0.058							FALSE	FALSE	FALSE	FALSE
NSG2	-0.308167791523504	1	0.198	0.182							FALSE	FALSE	FALSE	FALSE
NSL1	0.175769789871752	3.64185111156651e-84	0.328	0.147	0.194391821009636	0.0146671340492564	6.98301648687941	3.12724544643948	0.00269327633651227	TRUE	TRUE	TRUE	TRUE	TRUE
NSMAF	0.0553978356444453	3.29166734081907e-45	0.289	0.151	0.0921630700658392	0.405024293649682	6.88617056146977	1.22219269689588	0.226290514422435	TRUE	TRUE	FALSE	FALSE	FALSE
NSMCE1	0.0188531745293265	2.36478238196798e-19	0.086	0.04							TRUE	FALSE	FALSE	FALSE
NSMCE2	0.180600634241223	6.67527362099992e-54	0.642	0.401	0.149857416040121	0.0228462757742745	8.77861512081358	2.93260388781473	0.0047137559554675	TRUE	TRUE	TRUE	TRUE	TRUE
NSMCE4A	0.0321104861677447	6.67519662263101e-18	0.065	0.028							TRUE	FALSE	FALSE	FALSE
NSMF	-0.0861105151419205	1.49153538214265e-09	0.143	0.09							TRUE	FALSE	FALSE	FALSE
NSRP1	0.0305541493323007	3.62437974124489e-48	0.339	0.181	0.00475345325296027	0.964009247219091	7.34519447335764	0.0732026408817475	0.941882026548416	TRUE	TRUE	FALSE	FALSE	FALSE
NSUN2	0.0120105656303801	5.48267409218879e-32	0.136	0.062							TRUE	FALSE	FALSE	FALSE
NSUN3	0.104002864764394	3.286693266436e-43	0.175	0.079							TRUE	FALSE	FALSE	FALSE
NSUN4	0.0644401813897949	6.85478010721193e-31	0.107	0.046							TRUE	FALSE	FALSE	FALSE
NSUN5	0.0170930335421913	4.23688083924881e-25	0.117	0.056							TRUE	FALSE	FALSE	FALSE
NSUN6	-0.0681292872243385	3.84435752227997e-24	0.208	0.117	-0.213877277751925	0.0785302244700817	6.58812566756758	-2.33437358974156	0.0228520750115693	TRUE	TRUE	FALSE	FALSE	FALSE
NSUN7	0.0468819330011309	4.11747729558161e-17	0.087	0.042							TRUE	FALSE	FALSE	FALSE
NT5C	-0.00833780076704582	8.86196494706114e-22	0.147	0.077							TRUE	FALSE	FALSE	FALSE
NT5C2	0.113278082201291	7.50318396249171e-55	0.503	0.285	0.0206445308680659	0.810396352985057	7.88197397088493	0.391577294701748	0.696721781666062	TRUE	TRUE	FALSE	FALSE	FALSE
NT5C3A	0.0322579904662703	1.49097956625191e-32	0.175	0.087							TRUE	FALSE	FALSE	FALSE
NT5C3B	-0.0731165663285004	1	0.056	0.04							FALSE	FALSE	FALSE	FALSE
NT5DC1	0.0295525134867005	1.21503404081967e-16	0.129	0.072							TRUE	FALSE	FALSE	FALSE
NT5DC3	-0.0666217977346223	1	0.055	0.038							FALSE	FALSE	FALSE	FALSE
NTAN1	-0.00611065712180059	1.84287480000803e-13	0.071	0.034							TRUE	FALSE	FALSE	FALSE
NTM	-0.49757487160487	0.0142469200424796	0.361	0.349	-0.507437304140372	1.52502342922296e-07	7.36788031417	-6.90811234509902	3.18928643703858e-09	TRUE	TRUE	TRUE	TRUE	TRUE
NTMT1	-0.0660244377352665	1	0.067	0.046							FALSE	FALSE	FALSE	FALSE
NTNG1	-0.25805184691685	1	0.089	0.092							FALSE	FALSE	FALSE	FALSE
NTPCR	-0.029287089232075	7.53594677779423e-10	0.089	0.051							TRUE	FALSE	FALSE	FALSE
NTRK2	-0.443736663076053	1	0.31	0.276	-0.606312353568297	3.82810141234538e-08	7.14271578703708	-7.30274270646713	6.63889048812767e-10	TRUE	FALSE	TRUE	FALSE	FALSE
NTRK3	-0.355415857995682	1	0.182	0.163	-0.565271282214753	7.04868641133128e-05	5.96171282138448	-5.04256974938872	4.3144216748776e-06	TRUE	FALSE	TRUE	FALSE	FALSE
NUAK1	0.101379377561049	1.54789496833218e-46	0.514	0.306	0.0483472665562188	0.522498530630116	8.20687935299442	0.971955772494164	0.334873452556358	TRUE	TRUE	FALSE	FALSE	FALSE
NUB1	0.0109994664194039	8.02371544174373e-26	0.147	0.075							TRUE	FALSE	FALSE	FALSE
NUBP1	0.0585551318547994	5.26345213730322e-32	0.097	0.039							TRUE	FALSE	FALSE	FALSE
NUBPL	0.0531687219757214	1.72550797017034e-35	0.271	0.15	0.0320349490064607	0.78476595888212	7.10928199887208	0.441274543113583	0.660559161690229	TRUE	TRUE	FALSE	FALSE	FALSE
NUCB1	-0.146313077088382	1.19290233700767e-06	0.157	0.103							TRUE	FALSE	FALSE	FALSE
NUCB2	-0.0236176011938237	0.000234912054919104	0.067	0.041							TRUE	FALSE	FALSE	FALSE
NUCKS1	-0.137875483170804	2.18490902604128e-20	0.399	0.25	-0.22646879661045	0.00332775268592379	7.61584749341423	-3.71764633432248	0.000436231798154763	TRUE	TRUE	TRUE	TRUE	TRUE
NUDC	-0.119245225840493	2.49263058813395e-08	0.175	0.115							TRUE	FALSE	FALSE	FALSE
NUDCD1	0.0589789662832856	1.86897752973922e-24	0.097	0.043							TRUE	FALSE	FALSE	FALSE
NUDCD3	0.0572509813425988	3.65359603684036e-47	0.407	0.224	0.0704784599205614	0.441177686946183	7.2987278420368	1.14479184787695	0.256723637207881	TRUE	TRUE	FALSE	FALSE	FALSE
NUDT14	-0.0475587392356865	3.84114947629352e-06	0.129	0.085							TRUE	FALSE	FALSE	FALSE
NUDT16	-0.0292725178533624	3.6453612571043e-13	0.081	0.041							TRUE	FALSE	FALSE	FALSE
NUDT16L1	-0.110117993224116	1	0.056	0.044							FALSE	FALSE	FALSE	FALSE
NUDT19	0.0287740475807687	3.52432830778267e-15	0.059	0.025							TRUE	FALSE	FALSE	FALSE
NUDT2	-0.0454786569997439	5.95581279880522e-05	0.066	0.039							TRUE	FALSE	FALSE	FALSE
NUDT21	-0.0203040752874484	8.79554255514027e-10	0.093	0.053							TRUE	FALSE	FALSE	FALSE
NUDT22	-0.0307761559244148	2.84998498098571e-06	0.056	0.031							TRUE	FALSE	FALSE	FALSE
NUDT3	-0.00947718053663094	7.34879286963993e-27	0.311	0.184	0.00496125106255787	0.968333991625628	6.79479850837828	0.0656914076216804	0.947836230517511	FALSE	TRUE	FALSE	FALSE	FALSE
NUDT4	-0.106420836254461	1.56001976163236e-09	0.158	0.1							TRUE	FALSE	FALSE	FALSE
NUDT5	0.0593642680176411	6.38534048564592e-36	0.15	0.069							TRUE	FALSE	FALSE	FALSE
NUDT6	0.0317519347061406	1.24212698800252e-16	0.065	0.028							TRUE	FALSE	FALSE	FALSE
NUDT9	-0.00416190691056029	3.17190900962497e-16	0.122	0.067							TRUE	FALSE	FALSE	FALSE
NUFIP2	0.177379085578815	1.87311407592927e-78	0.464	0.239	0.087667309666492	0.186856083190415	7.75237503066095	1.81287736815804	0.0747233711916782	TRUE	TRUE	FALSE	FALSE	FALSE
NUMA1	-0.030669689421936	1.1608930322402e-35	0.307	0.171	-0.052654105723237	0.629331859346268	7.15478445515491	-0.742171521219393	0.460803817440228	TRUE	TRUE	FALSE	FALSE	FALSE
NUMB	0.23069201876135	1.93386246156778e-68	0.712	0.435	0.157438758919685	0.00531918839166258	8.85213703767495	3.53793646404795	0.000773256154870613	TRUE	TRUE	TRUE	TRUE	TRUE
NUMBL	-0.0501590380210057	0.000136313494728862	0.08	0.05							TRUE	FALSE	FALSE	FALSE
NUP107	0.0607951290322191	7.32228196441658e-33	0.156	0.075							TRUE	FALSE	FALSE	FALSE
NUP133	-0.00623164629829376	1.88072026911471e-22	0.162	0.087							TRUE	FALSE	FALSE	FALSE
NUP153	0.107134576638741	2.26090233584186e-55	0.256	0.122	0.136848856559591	0.234054981971884	6.63381217570152	1.65951467835254	0.102094928860911	TRUE	TRUE	FALSE	FALSE	FALSE
NUP155	0.0119502428165742	2.18588892252662e-21	0.095	0.044							TRUE	FALSE	FALSE	FALSE
NUP160	0.12027718909189	4.3784513673736e-61	0.244	0.11	0.0567384416416498	0.628134303173809	6.50584223972979	0.744430568285348	0.45944636100548	TRUE	TRUE	FALSE	FALSE	FALSE
NUP188	0.0313042736463123	2.12608478102175e-25	0.093	0.04							TRUE	FALSE	FALSE	FALSE
NUP205	0.0513927102438934	4.93509939971197e-42	0.165	0.073							TRUE	FALSE	FALSE	FALSE
NUP210	0.0983697618456389	4.54059631335001e-43	0.116	0.044							TRUE	FALSE	FALSE	FALSE
NUP214	0.142453568874277	4.83204457085578e-69	0.312	0.147	0.134392481117378	0.118472320920202	7.05677617672621	2.10074696195851	0.0397627070469231	TRUE	TRUE	FALSE	FALSE	FALSE
NUP35	0.0213168245940483	2.79992590779345e-13	0.064	0.03							TRUE	FALSE	FALSE	FALSE
NUP37	0.00441993126925835	1.03225911288012e-08	0.05	0.025							TRUE	FALSE	FALSE	FALSE
NUP43	0.0127216423546497	5.52297327265332e-18	0.096	0.047							TRUE	FALSE	FALSE	FALSE
NUP50	-0.0260370772616525	2.23830411366299e-19	0.133	0.071							TRUE	FALSE	FALSE	FALSE
NUP50-DT	0.115723463454846	2.63544721839199e-46	0.22	0.106	0.127801844618362	0.266966833292321	6.37035248668987	1.56071861571876	0.123713016090831	TRUE	TRUE	FALSE	FALSE	FALSE
NUP54	0.0391549752163204	1.0286051534399e-39	0.149	0.065							TRUE	FALSE	FALSE	FALSE
NUP58	0.10841891185751	1.20744046822304e-55	0.216	0.096	0.320462032084196	0.0025155556374644	5.96034743588268	3.82221767700908	0.000310514901436564	TRUE	TRUE	TRUE	TRUE	TRUE
NUP85	0.0466298396095174	2.03794520286173e-37	0.144	0.064							TRUE	FALSE	FALSE	FALSE
NUP88	-0.0137635643714235	3.78381314590048e-19	0.136	0.073							TRUE	FALSE	FALSE	FALSE
NUP93	0.0485703541143152	2.43806644610578e-37	0.196	0.097	0.0394221426456211	0.819037151083137	6.16431585477408	0.374426697775464	0.709372651129389	TRUE	TRUE	FALSE	FALSE	FALSE
NUP98	0.1232727656648	2.12633816145649e-60	0.32	0.159	0.00519019411086729	0.968736867320531	7.11231183588947	0.064687901174201	0.948631950233883	TRUE	TRUE	FALSE	FALSE	FALSE
NUPL2	0.120117997437534	8.63036934646392e-57	0.24	0.111	0.120679007726158	0.260945553285172	6.37407919431023	1.58015582198708	0.119192421814268	TRUE	TRUE	FALSE	FALSE	FALSE
NUS1	0.00153258816274204	9.18481233674602e-35	0.167	0.08	-0.0969568345802507	0.507411475356543	6.10188589630751	-0.99871527220812	0.321839413213905	FALSE	TRUE	FALSE	FALSE	FALSE
NUTF2	0.00913621307231707	5.58609867236592e-13	0.06	0.027							TRUE	FALSE	FALSE	FALSE
NUTM2A-AS1	0.178910753402193	2.78957395449968e-70	0.516	0.281	0.138407065156933	0.0283223228041664	7.93732049454191	2.83711452095776	0.00615420021146385	TRUE	TRUE	TRUE	TRUE	TRUE
NUTM2B-AS1	0.114911194102562	6.49011454217026e-58	0.427	0.23	0.160887936606764	0.0602487291156535	7.33483855988455	2.47273006598181	0.0161827542441564	TRUE	TRUE	FALSE	FALSE	FALSE
NVL	0.0831814264956621	1.31590417334012e-51	0.236	0.112	0.0641727722973925	0.553081382220037	6.61365605395137	0.905514293154888	0.368720921480025	TRUE	TRUE	FALSE	FALSE	FALSE
NWD2	-0.141344054132293	1	0.059	0.05							FALSE	FALSE	FALSE	FALSE
NXF1	-0.00673017788940883	1.44856948290513e-13	0.073	0.036							TRUE	FALSE	FALSE	FALSE
NXN	0.141279634679121	2.19022899736677e-53	0.392	0.217	-0.00787256187423672	0.937131462369669	7.9819725352622	-0.130620764261755	0.896500922047597	FALSE	TRUE	FALSE	FALSE	FALSE
NXPE3	0.0206208093948434	1.86341978772858e-19	0.096	0.046							TRUE	FALSE	FALSE	FALSE
NXPH1	-0.27421927592723	1	0.101	0.095							FALSE	FALSE	FALSE	FALSE
OARD1	0.0262798846709352	1.63805036937868e-17	0.093	0.045							TRUE	FALSE	FALSE	FALSE
OAS1	0.0245434947022181	1.17807161865523e-23	0.157	0.083							TRUE	FALSE	FALSE	FALSE
OAT	-0.0487597844050763	3.8002612111354e-10	0.1	0.058							TRUE	FALSE	FALSE	FALSE
OAZ2	-0.0396110142664248	2.83486425436013e-21	0.18	0.101							TRUE	FALSE	FALSE	FALSE
OBSL1	-0.100215802984909	1	0.051	0.042							FALSE	FALSE	FALSE	FALSE
OCIAD1	-0.0979905401514702	4.14429478659094e-19	0.383	0.243	-0.0281712487948968	0.809480976529541	7.11106007923866	-0.393209941091303	0.695521910208626	TRUE	TRUE	FALSE	FALSE	FALSE
OCRL	-0.00677143702005362	1.01011203427258e-25	0.146	0.074							TRUE	FALSE	FALSE	FALSE
ODF2	-0.0150151736519254	2.48144176937766e-11	0.079	0.042							TRUE	FALSE	FALSE	FALSE
ODF2L	-0.0757411165886957	3.94263131736072e-12	0.179	0.112	-0.16199230445503	0.156050813591391	6.24159872589176	-1.93496774178094	0.0575887598231937	TRUE	TRUE	FALSE	FALSE	FALSE
ODR4	0.0104599225348382	9.34228612033113e-37	0.203	0.102	-0.0257994137604714	0.867822295169708	6.41461197143701	-0.277183182821899	0.782567439852059	FALSE	TRUE	FALSE	FALSE	FALSE
OFD1	0.0274069610481571	3.78144658212394e-48	0.29	0.15	-0.0356586852689024	0.747290826931091	7.05503068277955	-0.512282411123163	0.610285164638155	FALSE	TRUE	FALSE	FALSE	FALSE
OGA	-0.0424695762663454	1.89815612848357e-30	0.522	0.319	-0.0305832439182409	0.694624473749673	7.93205517767369	-0.615722125724441	0.540346167113831	TRUE	TRUE	FALSE	FALSE	FALSE
OGDH	0.0789384577171519	3.481866821027e-50	0.258	0.126	0.124054523579423	0.277284956920111	6.59607203227659	1.53124528609795	0.130828148508596	TRUE	TRUE	FALSE	FALSE	FALSE
OGFOD1	-0.0293722771344416	2.40051038866992e-06	0.069	0.04							TRUE	FALSE	FALSE	FALSE
OGFR	-0.0292850587688325	4.71305893945793e-24	0.18	0.097							TRUE	FALSE	FALSE	FALSE
OGFRL1	0.208350439647712	4.41149495150345e-83	0.509	0.268	0.166112011971351	0.016789609943475	7.96940528219749	3.06869033547828	0.0031943506803959	TRUE	TRUE	TRUE	TRUE	TRUE
OGG1	0.0276286738539214	2.92056301272004e-15	0.08	0.039							TRUE	FALSE	FALSE	FALSE
OGT	0.0854597869474145	5.73847596689805e-58	0.38	0.198	0.0530001508733072	0.580915506661702	7.31141513294122	0.843715866088629	0.40209249810759	TRUE	TRUE	FALSE	FALSE	FALSE
OLA1	0.0703611819371284	9.75658526685523e-37	0.342	0.197	0.0649933445980387	0.585153039623944	7.15074221751599	0.835675391504406	0.406567048181047	TRUE	TRUE	FALSE	FALSE	FALSE
OLFM1	-0.37798057156289	1	0.3	0.274	-0.355734189592692	0.00475788820887515	6.38423160652503	-3.58005635250159	0.000677098092464253	TRUE	FALSE	TRUE	FALSE	FALSE
OLFM2	-0.0891751570979256	0.0268894684639213	0.09	0.062							TRUE	FALSE	FALSE	FALSE
OLFM3	-0.2619184103883	1	0.138	0.122							FALSE	FALSE	FALSE	FALSE
OLFML2B	0.124052764703579	1.53599951577276e-57	0.187	0.078							TRUE	FALSE	FALSE	FALSE
OLFML3	0.00347558525146535	4.0418473935823e-16	0.082	0.039							TRUE	FALSE	FALSE	FALSE
OLMALINC	0.0037622661409813	8.79110093313698e-34	0.132	0.059							TRUE	FALSE	FALSE	FALSE
OLR1	0.0527670457674754	9.05679391827732e-37	0.374	0.221	0.273632321956447	0.00106208899485607	7.69244565393352	4.13884231600539	0.000107807044109338	TRUE	TRUE	TRUE	TRUE	TRUE
OMG	-0.138334508610873	1	0.077	0.062							FALSE	FALSE	FALSE	FALSE
OOEP	-0.244202416705185	1	0.168	0.141							FALSE	FALSE	FALSE	FALSE
OPA1	0.0632357465798896	2.72958016400885e-50	0.377	0.204	0.0439553308806051	0.58378165171246	7.35866232474598	0.837737953444225	0.405416331959456	TRUE	TRUE	FALSE	FALSE	FALSE
OPA3	-0.000160989474540296	2.67476039702017e-10	0.071	0.037							TRUE	FALSE	FALSE	FALSE
