Rank	Term	P_value	Z_score	Combined_score	Overlapping_genes	Adjusted_p_value	Old_p_value	Old_adjusted_p_value	Library	Query_label	TF	neglog10_adjP
53	CTCF 31629814 ChIP-Seq Hepatocytes Mouse Tyrosinemia	9.369834234740109e-06	2.7179089811342894	31.467991367866546	WASHC4;CEBPB;USP53;DOCK8;PTPRJ;PLD1;FGD4;SPRED1;DIP2B;SOCS6;RREB1;ENTPD1;PHC2;PRKCH;IFNGR1;ANKRD44;KCNK13;RANBP9;FOXN3;GAB2;ARHGAP24;TGFBR1;SH3RF3;GNAQ;ELMO1;RUBCNL;GNB4;BMP2K;TAB2;ST6GALNAC3;PIK3AP1;PICALM;TLR2	0.00012569721020566448	0	0	ChEA_2022	primary_candidate	CTCF	3.900674361182227
54	STAT5A 24692510 ChIP-Seq Epithelium Mouse Mammary	1.0063806783716475e-05	3.064890710382514	35.26636435144829	DOCK4;RBM47;B4GALT1;USP53;DOCK8;PTPRJ;PLD1;FGD4;SPRED1;ST8SIA4;PDK4;LYN;MEF2A;PRKCH;PLA2G4A;ETV6;GNAQ;MGAT4A;SLC9A9;HNRNPC;MAML3;ST6GALNAC3;RIN2;PICALM;TLR2	0.00013250678931893357	0	0	ChEA_2022	primary_candidate	STAT5A	3.8777618689859743
55	AR 27270436 ChIP-Seq VCaP Human Prostate Carcinoma	1.1234889958870824e-05	2.6094325587985265	29.738362790363432	DOCK4;RBM47;MAML2;BNC2;FAM13A;PLD1;SPRED1;PDK4;BLNK;DIP2B;RREB1;PAG1;MEF2A;PHC2;MBNL1;WSB1;PRKCH;ANKRD44;WNT5A;FOXN3;TM6SF1;ARHGAP24;MED13L;ETV6;SH3RF3;MKLN1;CDK6;GNAQ;B3GNT5;GNB4;TAB2;IL6ST;CPVL;PIK3AP1;RIN2;PICALM	0.000145236486559221	0	0	ChEA_2022	primary_candidate	AR	3.837924265724437
56	PAX3-FKHR 20663909 ChIP-Seq RHABDOMYOSARCOMA Human	1.2260999883567845e-05	4.0118255728011825	45.37008472935164	LYN;WSB1;DOCK8;ARHGAP15;PLXDC2;MED13L;ZEB2;CALCR;CDK6;SCIN;CHST11;ELMO1;BMP2K;MAML3;ANKS1A;PICALM	0.00015567090923601317	0	0	ChEA_2022	primary_candidate	PAX3-FKHR	3.807792537969299
57	PHOX2B 30127528 ChIP-Seq KELLY Human BrainNeuroblastoma	1.320984973752408e-05	3.075581560485131	34.5527680983519	MEF2A;P2RY12;PHC2;MBNL1;PRKCH;BNC2;TCF12;FOXN3;PLXDC2;MED13L;FGD4;MKLN1;ZEB2;FAM135A;CDK6;SCIN;CHST11;BMP2K;PELI1;DIP2B;IL6ST;SRGAP2;SOCS6;PICALM	0.0001647754940943793	0	0	ChEA_2022	primary_candidate	PHOX2B	3.7831073774141393
58	VDR 24763502 ChIP-Seq THP-1 Human	1.3551116010085466e-05	3.802952221866818	42.62744985418658	PHC2;MBNL1;CEBPB;WSB1;PRKCH;B4GALT1;BNC2;FOXN3;GAB2;PHC3;ETV6;ZEB2;CDK6;GNAQ;TAB2;PIK3AP1;TLR2	0.00016574580243579424	0	0	ChEA_2022	primary_candidate	VDR	3.780557461427295
59	EBF1 22473956 ChIP-Seq BONE MARROW Mouse	1.3753871088202333e-05	3.3060026154069693	37.008022210100386	MBNL1;ANKRD44;PLA2G4A;PTPRJ;NPL;ARHGAP15;PLXDC2;PLD1;APBB1IP;ZEB2;SPRED1;FAM135A;PTPRC;MGAT4A;ST8SIA4;GNB4;CPVL;SRGAP2;RIN2;PAG1;TLR2	0.00016574580243579424	0	0	ChEA_2022	primary_candidate	EBF1	3.780557461427295
60	CTNNB1 20460455 ChIP-Seq HCT116 Human	1.423605459265958e-05	4.164400494437578	46.47359660476335	UVRAG;USP53;RNF13;FAM13A;PLA2G4A;FOXN3;ARHGAP15;MED13L;ETV6;CDK6;GNAQ;ELMO1;DIP2B;ANKS1A;C1QC	0.000168697246923016	0	0	ChEA_2022	primary_candidate	CTNNB1	3.772892004879153
61	SMARCA4 20176728 ChIP-ChIP TSCs Mouse	1.5502835390346347e-05	4.1324431613136055	45.76469064006959	PHC2;DOCK4;WSB1;B4GALT1;USP53;PHC3;TGFBR1;ETV6;SPRED1;RAP1A;GNAQ;BLNK;RAF1;SOCS6;PICALM	0.00018035332016165016	0	0	ChEA_2022	primary_candidate	SMARCA4	3.7438758582548988
62	RUNX2 22187159 ChIP-Seq PCA Human	1.574871891548302e-05	2.7395457440033963	30.29595570087922	RBM47;CEBPB;B4GALT1;BNC2;DOCK8;FAM13A;PTPRJ;SAMSN1;FGD4;CHST11;DIP2B;SOCS6;RREB1;PAG1;MEF2A;PHC2;WSB1;IFNGR1;WNT5A;TCF12;GAB2;FBXO11;MED13L;FAM135A;GNAQ;PELI1;MAML3;ST6GALNAC3;WDFY4;RIN2	0.00018035332016165016	0	0	ChEA_2022	primary_candidate	RUNX2	3.7438758582548988
63	LMO2 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse	1.5980673938374064e-05	3.2701888580518514	36.11639232696478	RBM47;WSB1;B4GALT1;MAML2;TCF12;PLA2G4A;TBC1D9;FOXN3;PLD1;ARHGAP24;APBB1IP;SH3RF3;ZEB2;SPRED1;GNAQ;ELMO1;SRGAP2;ST6GALNAC3;SOCS6;PAG1;PICALM	0.00018035332016165016	0	0	ChEA_2022	primary_candidate	LMO2	3.7438758582548988
64	CEBPB 21427703 ChIP-Seq 3T3-L1 Mouse	1.8348170916586136e-05	3.237404644144522	35.30707245706547	MEF2A;B4GALT1;BNC2;RNF13;PLA2G4A;RANBP9;FBXO11;ARHGAP24;ETV6;APBB1IP;ZEB2;SPRED1;BMP2K;OLR1;DIP2B;IL6ST;SRGAP2;RREB1;RHOQ;PICALM;TLR2	0.0002038367112764491	0	0	ChEA_2022	primary_candidate	CEBPB	3.690717596242372
65	DMRT1 23473982 ChIP-Seq TESTES Mouse	2.2457807469056512e-05	3.107333085593955	33.26049633290111	UVRAG;CEBPB;B4GALT1;USP53;BNC2;IFNGR1;DOCK8;WNT5A;TCF12;GAB2;TGFBR1;FGD4;ZEB2;SPRED1;FAM135A;MGAT4A;SLC9A9;GNB4;ST6GALNAC3;RIN2;RREB1;PAG1	0.0002456538632384489	0	0	ChEA_2022	primary_candidate	DMRT1	3.609676401608753
66	PPARG 20887899 ChIP-Seq 3T3-L1 Mouse	2.2818285283895944e-05	2.679508538109121	28.638448878220235	RBM47;CEBPB;B4GALT1;MAML2;RNF13;DOCK8;FAM13A;NPL;RAP1A;CHST11;PDK4;RREB1;UVRAG;MBNL1;ANKRD44;TBC1D9;FBXO11;ARHGAP24;MED13L;ETV6;MKLN1;ZEB2;GNAQ;BMP2K;HCLS1;CPVL;RAF1;PIK3AP1;RIN2;PICALM	0.0002458151641946972	0	0	ChEA_2022	primary_candidate	PPARG	3.6093913292488304
67	NUCKS1 24931609 ChIP-Seq HEPATOCYTES Mouse	2.742574633165976e-05	4.726783968719452	49.65027275797047	LYN;MEF2A;DOCK4;CEBPB;CDK6;GNAQ;PTPRJ;IL6ST;PLD1;TGFBR1;RHOQ;PAG1	0.00029104038271358343	0	0	ChEA_2022	primary_candidate	NUCKS1	3.536046747189717
68	TOP2B 26459242 ChIP-Seq MCF-7 Human	2.7997229051106163e-05	3.1382141635306193	32.89917010056121	LYN;DOCK4;RBM47;PRKCH;CCNH;FOXN3;ARHGAP15;SAMSN1;ARHGAP24;ZEB2;FAM135A;SCIN;GNAQ;GNB4;PELI1;TAB2;HNRNPC;MAML3;CPVL;SRGAP2;RREB1	0.00029273573316671296	0	0	ChEA_2022	primary_candidate	TOP2B	3.5335242616115456
69	NFYA 21822215 ChIP-Seq K562 Human	2.906895989268993e-05	3.129474659170309	32.689990395308904	ENTPD1;PHC2;PLA2G4A;PTPRJ;GAB2;NPL;PLXDC2;ETV6;APBB1IP;FGD4;PTPRC;RAP1A;CHST11;BLNK;TBC1D12;SRGAP2;ST6GALNAC3;PIK3AP1;WDFY4;PICALM;C1QC	0.00029953667367684845	0	0	ChEA_2022	primary_candidate	NFYA	3.5235499973133098
70	TCFAP2C 20176728 ChIP-ChIP TROPHOBLAST STEM CELLS Mouse	3.192411054569889e-05	2.8969970939618985	29.990145619029015	MEF2A;UVRAG;PHC2;DOCK4;WSB1;B4GALT1;USP53;IFNGR1;WNT5A;KCNK13;GAB2;TGFBR1;MKLN1;SPRED1;CDK6;GNAQ;MGAT4A;BMP2K;BLNK;IL6ST;RAF1;RIN2;PICALM;TLR2	0.0003242577513998844	0	0	ChEA_2022	primary_candidate	TCFAP2C	3.4891096332856413
71	CHD4 35695185 ChIP-Seq nicBasalRootGanglia Mouse Embryo	3.292883177394676e-05	2.834447628143903	29.25479297555332	PTPRJ;PLD1;TBC1D12;SOCS6;PHC2;MBNL1;IFNGR1;ANKRD44;TCF12;TBC1D9;FOXN3;GAB2;PLXDC2;TM6SF1;PHC3;TGFBR1;MED13L;SH3RF3;ZEB2;GNAQ;ELMO1;GNB4;MAML3;IL6ST;RHOQ	0.0003297521041024809	0	0	ChEA_2022	primary_candidate	CHD4	3.481812424599849
72	NR3C1 21868756 ChIP-Seq MCF10A Human	3.353136891627312e-05	3.8507825148407986	39.674724584309125	CEBPB;WSB1;B4GALT1;BNC2;FAM13A;PTPRJ;FBXO11;MKLN1;ZEB2;ST8SIA4;GNB4;PELI1;TAB2;DIP2B;SRGAP2	0.0003311222680481971	0	0	ChEA_2022	primary_candidate	NR3C1	3.4800116118626625
73	FOXO1 25302145 ChIP-Seq T-LYMPHOCYTE Mouse	3.500292706891526e-05	3.086441738460798	31.667135662512326	UVRAG;MBNL1;PRKCH;B4GALT1;IFNGR1;DOCK8;ANKRD44;ARHGAP15;TM6SF1;PHC3;MED13L;APBB1IP;PTPRC;RAP1A;MAML3;DIP2B;IL6ST;PIK3AP1;PAG1;PICALM;IL13RA1	0.0003409189198082021	0	0	ChEA_2022	primary_candidate	FOXO1	3.4673488962768415
74	SPI1 23547873 ChIP-Seq NB4 Human	4.3888245929265116e-05	2.608687014440018	26.17521077420385	CEBPB;B4GALT1;MAML2;BNC2;RNF13;DOCK8;SAMSN1;SPRED1;CHST11;ST8SIA4;RREB1;LYN;MEF2A;UVRAG;PHC2;ANKRD44;RANBP9;TM6SF1;FBXO11;MED13L;APBB1IP;MKLN1;PTPRC;ELMO1;HCLS1;HNRNPC;PIK3AP1;PICALM;C1QC	0.000418907708281169	0	0	ChEA_2022	primary_candidate	SPI1	3.377881648153518
75	RUNX1 30185409 ChIP-Seq HPC Mouse BoneMarrow Leukemia	4.418857682290812e-05	2.607567482818992	26.146194522579634	DOCK4;USP53;RNF13;CCNH;FGD4;CHST11;BLNK;SRGAP2;RREB1;LYN;UVRAG;ENTPD1;TCF12;RANBP9;FBXO11;TGFBR1;MED13L;ETV6;APBB1IP;PTPRC;GNAQ;SLC9A9;ELMO1;BMP2K;MAML3;IL6ST;RAF1;ST6GALNAC3;WDFY4	0.000418907708281169	0	0	ChEA_2022	primary_candidate	RUNX1	3.377881648153518
76	TCF4 23295773 ChIP-Seq U87 Human	4.62040889325851e-05	2.507060693911905	25.026588616178888	RBM47;MAML2;RNF13;DOCK8;FAM13A;PTPRJ;ARHGAP15;FGD4;CHST11;ST8SIA4;BLNK;TBC1D12;PAG1;MBNL1;PRKCH;ANKRD44;WNT5A;KCNK13;TBC1D9;FOXN3;ETV6;SH3RF3;MKLN1;ZEB2;CDK6;SLC9A9;ELMO1;HCLS1;IL6ST;CPVL;RAF1;ST6GALNAC3	0.00043081897630586354	0	0	ChEA_2022	primary_candidate	TCF4	3.3657051755611076
77	FOXA1 27270436 ChIP-Seq VCaP Human Prostate Carcinoma	4.6656907419903644e-05	2.479413122380819	24.72641739175828	RBM47;CEBPB;B4GALT1;MAML2;USP53;BNC2;RNF13;FAM13A;PLD1;SPRED1;SCIN;BLNK;DIP2B;MEF2A;PHC2;MBNL1;WSB1;WNT5A;FOXN3;TM6SF1;ARHGAP24;MED13L;MKLN1;FAM135A;GNAQ;BMP2K;PELI1;TAB2;MAML3;IL6ST;PIK3AP1;RIN2;PICALM	0.00043081897630586354	0	0	ChEA_2022	primary_candidate	FOXA1	3.3657051755611076
78	MITF 21258399 ChIP-Seq MELANOMA Human	4.7632075960490835e-05	2.329098207237025	23.17919504503887	DOCK4;CEBPB;MAML2;BNC2;RNF13;FAM13A;PTPRJ;NPL;ARHGAP15;PLD1;FGD4;SPRED1;SCIN;CHST11;PDK4;DIP2B;ANKS1A;RREB1;PAG1;UVRAG;PHC2;MBNL1;WSB1;PRKCH;ANKRD44;TBC1D9;FOXN3;GAB2;FBXO11;ARHGAP24;MED13L;ETV6;ZEB2;CDK6;GNB4;MAML3;CPVL;ST6GALNAC3;RIN2;RHOQ;PICALM	0.0004341846924090895	0	0	ChEA_2022	primary_candidate	MITF	3.362325492073338
79	NANOG 18555785 Chip-Seq ESCs Mouse	5.531021849196203e-05	3.0622503328894806	30.01787083112327	MBNL1;ANKRD44;PLA2G4A;PTPRJ;NPL;ARHGAP15;PLXDC2;PLD1;MED13L;APBB1IP;ZEB2;SPRED1;FAM135A;PTPRC;MGAT4A;ST8SIA4;MAML3;SRGAP2;ST6GALNAC3;PAG1	0.0004977919664276582	0	0	ChEA_2022	primary_candidate	NANOG	3.3029521164945828
80	MTF2 20144788 ChIP-Seq MESCs Mouse	6.382162661180647e-05	2.6209025176312113	25.31639413431665	CEBPB;BNC2;DOCK8;PTPRJ;CALCR;CHST11;ST8SIA4;RREB1;PAG1;LYN;MBNL1;PRKCH;ANKRD44;WNT5A;TCF12;KCNK13;TBC1D9;GAB2;TM6SF1;ARHGAP24;TGFBR1;APBB1IP;SH3RF3;CDK6;GNAQ;B3GNT5;PIK3AP1	0.00056721470651243	0	0	ChEA_2022	primary_candidate	MTF2	3.2462525174681556
81	NR3C1 23031785 ChIP-Seq PC12 Mouse	7.002757860944473e-05	3.9978037480562367	38.24547494260478	P2RY12;CX3CR1;MBNL1;BNC2;TCF12;PLA2G4A;GAB2;ZEB2;SPRED1;CHST11;GNAQ;IL6ST;ST6GALNAC3	0.0006146865233495704	0	0	ChEA_2022	primary_candidate	NR3C1	3.211346308432869
82	SUZ12 18974828 ChIP-Seq MESCs Mouse	8.073745885617576e-05	2.9721502590673574	28.01045921468144	LYN;UVRAG;PRKCH;DOCK8;ANKRD44;WNT5A;KCNK13;TBC1D9;PTPRJ;GAB2;PLXDC2;TM6SF1;TGFBR1;APBB1IP;CALCR;SCIN;CHST11;ST8SIA4;PIK3AP1;PAG1	0.0007000528444724508	0	0	ChEA_2022	primary_candidate	SUZ12	3.154869175419238
83	SOX2 21211035 ChIP-Seq LN229 Gbm	8.373927478152057e-05	2.5369670237345097	23.81654526069622	CX3CR1;DOCK4;MAML2;BNC2;CCNH;FGD4;SPRED1;CALCR;CHST11;ST8SIA4;ANKS1A;RREB1;ANKRD44;PLA2G4A;GAB2;PLXDC2;TM6SF1;ARHGAP24;ETV6;APBB1IP;GNAQ;ELMO1;BMP2K;HCLS1;MAML3;RAF1;ST6GALNAC3;RIN2	0.000717332823730857	0	0	ChEA_2022	primary_candidate	SOX2	3.1442792962535946
84	JUND 26020271 ChIP-Seq SMOOTH MUSCLE Human	8.738284286398943e-05	2.9534771410173857	27.60086883998027	USP53;IFNGR1;ANKRD44;FAM13A;PLA2G4A;FOXN3;PLD1;PHC3;SH3RF3;ZEB2;CHST11;B3GNT5;HCLS1;HNRNPC;IL6ST;SRGAP2;SOCS6;RHOQ;IL13RA1;TLR2	0.0007309317797211352	0	0	ChEA_2022	primary_candidate	JUND	3.1361231552900835
85	SOX2 27498859 Chip-Seq STOMACH Mouse	8.738284286398943e-05	2.9534771410173857	27.60086883998027	DOCK4;MBNL1;B4GALT1;FAM13A;RANBP9;FBXO11;PHC3;ETV6;SPRED1;FAM135A;GNAQ;MGAT4A;ELMO1;PDK4;BLNK;PELI1;HNRNPC;MAML3;RREB1;PAG1	0.0007309317797211352	0	0	ChEA_2022	primary_candidate	SOX2	3.1361231552900835
86	TBL1 22424771 ChIP-Seq 293T Human	9.20797903244373e-05	2.941148171905067	27.33166370283673	UVRAG;PHC2;MAML2;PLA2G4A;PTPRJ;GAB2;NPL;PLXDC2;MED13L;APBB1IP;FGD4;SPRED1;PTPRC;RAP1A;TBC1D12;DIP2B;SRGAP2;ST6GALNAC3;WDFY4;PICALM	0.0007612643130311036	0	0	ChEA_2022	primary_candidate	TBL1	3.1184645288260753
87	GATA1 19941827 ChIP-Seq MEL Mouse	9.360843656571728e-05	3.0205933502074833	28.020202081723724	MBNL1;B4GALT1;DOCK8;ANKRD44;PTPRJ;FOXN3;GAB2;NPL;FBXO11;CDK6;RAP1A;GNAQ;MGAT4A;ST8SIA4;BMP2K;MAML3;SRGAP2;ST6GALNAC3;RREB1	0.000765006878140517	0	0	ChEA_2022	primary_candidate	GATA1	3.1163346601077633
88	BRD4 27068464 Chip-Seq AML-cells Mouse	0.0001075496837916839	2.904724159797083	26.54208444530178	P2RY12;B4GALT1;ANKRD44;PLA2G4A;FBXO11;SAMSN1;TGFBR1;SPRED1;PTPRC;RAP1A;CHST11;MGAT4A;ELMO1;ST8SIA4;TAB2;MAML3;SRGAP2;PIK3AP1;WDFY4;TLR2	0.0008641632434080002	0	0	ChEA_2022	primary_candidate	BRD4	3.0634042100504377
89	SMAD3 21741376 ChIP-Seq HESCs Human	0.00010817233285979187	3.4476415953378257	31.48312155727407	PHC2;USP53;DOCK8;ANKRD44;GAB2;TM6SF1;SAMSN1;ARHGAP24;ETV6;FGD4;CHST11;ELMO1;ST8SIA4;SOCS6;RREB1	0.0008641632434080002	0	0	ChEA_2022	primary_candidate	SMAD3	3.0634042100504377
90	CEBPB 20513432 ChIP-Seq MACROPHAGES Mouse	0.00012358605484016243	2.951712804955126	26.561202690616483	CX3CR1;ENTPD1;CEBPB;DOCK8;PTPRJ;GAB2;PLXDC2;PLD1;TGFBR1;ETV6;PTPRC;B3GNT5;BLNK;PELI1;IL6ST;CPVL;SOCS6;PAG1;PICALM	0.0009741535334584926	0	0	ChEA_2022	primary_candidate	CEBPB	3.011372589857508
91	STAT3 18555785 ChIP-Seq MESCs Mouse	0.0001246806913427888	2.949539352904519	26.515634842196032	DOCK4;RBM47;MAML2;WNT5A;NPL;ARHGAP15;PLD1;FBXO11;PHC3;ETV6;CDK6;SLC9A9;ELMO1;BMP2K;PDK4;BLNK;RAF1;RREB1;RHOQ	0.0009741535334584926	0	0	ChEA_2022	primary_candidate	STAT3	3.011372589857508
92	GATA2 19941826 ChIP-Seq K562 Human	0.00012848803521126173	2.8632665832290365	25.653937363137658	LYN;CEBPB;WSB1;MAML2;DOCK8;RANBP9;PTPRJ;FOXN3;NPL;TM6SF1;SAMSN1;TGFBR1;MED13L;PTPRC;CHST11;ELMO1;BMP2K;PIK3AP1;RREB1;PICALM	0.000992989054730512	0	0	ChEA_2022	primary_candidate	GATA2	3.0030555385099955
93	CEBPB 20176806 ChIP-Seq MACROPHAGES Mouse	0.000132586750192642	2.9344078180919095	26.19919529148788	LYN;MEF2A;ENTPD1;CEBPB;DOCK8;PTPRJ;PLD1;FBXO11;TGFBR1;ETV6;APBB1IP;GNAQ;PELI1;HCLS1;IL6ST;CPVL;SOCS6;PAG1;PICALM	0.0010136470901824567	0	0	ChEA_2022	primary_candidate	CEBPB	2.994113221988716
94	PPARD 21283829 ChIP-Seq MYOFIBROBLAST Human	0.00013679923754359653	2.4552452121360613	21.844307141498717	MAML2;BNC2;CCNH;FAM13A;ARHGAP15;PLD1;SAMSN1;SPRED1;PDK4;TBC1D12;ANKS1A;SOCS6;MEF2A;WSB1;KCNK13;PLA2G4A;TBC1D9;FOXN3;PLXDC2;TM6SF1;FBXO11;ETV6;ZEB2;B3GNT5;IL6ST;PIK3AP1;WDFY4;RIN2	0.0010275903271962223	0	0	ChEA_2022	primary_candidate	PPARD	2.9881799924409935
95	NR3C2 34362910 ChIP-Seq WistarRat Hippocampus	0.00013730109857052196	2.925825622508087	26.02034520056642	DOCK4;PRKCH;DOCK8;ANKRD44;KCNK13;PLA2G4A;PTPRJ;ARHGAP15;PLXDC2;SPRED1;CDK6;SLC9A9;ELMO1;HCLS1;CPVL;ANKS1A;ST6GALNAC3;RIN2;PAG1	0.0010275903271962223	0	0	ChEA_2022	primary_candidate	NR3C2	2.9881799924409935
96	CMYC 18555785 Chip-Seq ESCs Mouse	0.0001409336458681891	2.9194194194194196	25.887138278556424	MBNL1;ANKRD44;PLA2G4A;PTPRJ;NPL;ARHGAP15;PLXDC2;APBB1IP;ZEB2;SPRED1;FAM135A;PTPRC;MGAT4A;ST8SIA4;GNB4;MAML3;SRGAP2;RIN2;TLR2	0.0010437898147112755	0	0	ChEA_2022	primary_candidate	CMYC	2.981386945300324
97	BACH1 22875853 ChIP-PCR HELA AND SCP4 Human	0.000142511877079936	3.2212935579272215	28.528050247666652	CEBPB;PRKCH;B4GALT1;WNT5A;PLA2G4A;ARHGAP15;PLD1;PHC3;PTPRC;ELMO1;PDK4;PELI1;OLR1;IL6ST;CPVL;IL13RA1	0.0010445973670498401	0	0	ChEA_2022	primary_candidate	BACH1	2.981051073154555
98	PU1 27457419 Chip-Seq LIVER Mouse	0.00015499155991222647	2.896150565947123	25.405437920622393	P2RY12;B4GALT1;ANKRD44;PLA2G4A;PTPRJ;NPL;ARHGAP15;PLXDC2;APBB1IP;ZEB2;SPRED1;FAM135A;PTPRC;MGAT4A;ST8SIA4;SRGAP2;RIN2;PAG1;TLR2	0.0011244795826285002	0	0	ChEA_2022	primary_candidate	PU1	2.949048425717258
99	PIAS1 25552417 ChIP-Seq VCAP Human	0.00017412901264458327	4.131682282959449	35.76266051693379	ZEB2;RBM47;MAML2;CHST11;BMP2K;PDK4;PTPRJ;FOXN3;PLD1;SOCS6;PIK3AP1	0.001250562908992916	0	0	ChEA_2022	primary_candidate	PIAS1	2.9028944563994616
100	SMAD3 21741376 ChIP-Seq EPCs Human	0.0001783096220959333	3.042912686602986	26.266389048027484	WSB1;MAML2;GAB2;ETV6;FGD4;MKLN1;SPRED1;CALCR;PTPRC;CHST11;ELMO1;ST8SIA4;MAML3;RAF1;SRGAP2;RREB1;PICALM	0.001267781413102086	0	0	ChEA_2022	primary_candidate	SMAD3	2.8969556196932214
101	POU5F1 26923725 Chip-Seq MESODERM Mouse	0.00019998687783648607	4.858609903949954	41.38203798149618	SH3RF3;ZEB2;RNF13;ANKRD44;SLC9A9;RAF1;PIK3AP1;RREB1;MED13L	0.0013940261778602118	0	0	ChEA_2022	primary_candidate	POU5F1	2.8557290707190055
102	TEAD4 26923725 Chip-Seq HEMANGIOBLAST Mouse	0.00019998687783648607	4.858609903949954	41.38203798149618	SH3RF3;ZEB2;RNF13;ANKRD44;SLC9A9;RAF1;PIK3AP1;RREB1;MED13L	0.0013940261778602118	0	0	ChEA_2022	primary_candidate	TEAD4	2.8557290707190055
103	CEBPD 23245923 ChIP-Seq MEFs Mouse	0.0002269950039816935	4.7727124360787725	40.0458376804992	ZEB2;MBNL1;RAP1A;MAML2;DOCK8;PLA2G4A;DIP2B;ARHGAP15;PLXDC2	0.0015669266779707192	0	0	ChEA_2022	primary_candidate	CEBPD	2.804951325227478
104	SOX3 22085726 ChIP-Seq NPCs Mouse	0.00024556227428175416	2.7847731301806333	23.14692281098015	UVRAG;CEBPB;TBC1D9;PTPRJ;ARHGAP15;FBXO11;ETV6;SPRED1;FAM135A;CDK6;RAP1A;CHST11;GNAQ;ELMO1;PELI1;ST6GALNAC3;RREB1;RHOQ;TLR2	0.0016787959328300693	0	0	ChEA_2022	primary_candidate	SOX3	2.7750020916118445
105	PU 27001747 Chip-Seq BMDM Mouse	0.0002620245412977484	2.769229547007325	22.838036537351787	MBNL1;PRKCH;IFNGR1;ANKRD44;KCNK13;PLA2G4A;FBXO11;FAM135A;PTPRC;CHST11;MGAT4A;ELMO1;ST8SIA4;PELI1;TAB2;MAML3;SRGAP2;SOCS6;RHOQ	0.001774280465359039	0	0	ChEA_2022	primary_candidate	PU	2.750977728962974
106	POU3F2 20337985 ChIP-ChIP 501MEL Human	0.00027370278829785594	2.9256750504321434	24.000680936499453	MEF2A;P2RY12;MBNL1;CCNH;TCF12;PLA2G4A;SAMSN1;ARHGAP24;FGD4;ZEB2;PTPRC;CDK6;MGAT4A;ELMO1;ST8SIA4;IL6ST;PAG1	0.0018358743630167505	0	0	ChEA_2022	primary_candidate	POU3F2	2.736157042805536
107	NFE2L2 22581777 ChIP-Seq LYMPHOBLASTOID Human	0.00028034098261156245	4.632185122569738	37.88897627865995	CX3CR1;RBM47;MAML2;B3GNT5;PLA2G4A;TBC1D12;PHC3;RREB1;ETV6	0.0018628265293160833	0	0	ChEA_2022	primary_candidate	NFE2L2	2.7298275857202268
108	SMAD4 21741376 ChIP-Seq HESCs Human	0.00030240982220876896	2.6075468065649514	21.130848590071423	PHC2;CEBPB;USP53;BNC2;DOCK8;ANKRD44;PTPRJ;GAB2;ARHGAP15;TM6SF1;SAMSN1;ARHGAP24;TGFBR1;ETV6;FGD4;ELMO1;ST8SIA4;CPVL;ST6GALNAC3;RREB1;PAG1	0.0019908646628743957	0	0	ChEA_2022	primary_candidate	SMAD4	2.7009582619035677
109	FOXA1 33576154 ChIP-Seq Human Lung ProstateCancer	0.00030532995215345945	2.1890202473162113	17.718187213700435	DOCK4;RBM47;B4GALT1;USP53;RNF13;FAM13A;PLD1;FGD4;SPRED1;SCIN;PDK4;BLNK;TBC1D12;DIP2B;RREB1;PAG1;IL13RA1;LYN;MEF2A;PRKCH;IFNGR1;TCF12;RANBP9;FBXO11;PHC3;ARHGAP24;MKLN1;CDK6;B3GNT5;TAB2;MAML3;RAF1;PIK3AP1;PICALM	0.001991647669551465	0	0	ChEA_2022	primary_candidate	FOXA1	2.7007874875505253
110	NR1I2 20693526 ChIP-Seq LIVER Mouse	0.0003144698962673193	3.8434215295396883	30.995742613167888	MBNL1;B4GALT1;GNAQ;ELMO1;PDK4;PTPRJ;IL6ST;PIK3AP1;ARHGAP24;PAG1;ETV6	0.0020326190567824002	0	0	ChEA_2022	primary_candidate	NR1I2	2.6919440070183622
111	RCOR1 19997604 ChIP-ChIP NEURONS Mouse	0.0003445880806280137	3.0751633986928106	24.518772336245327	P2RY12;DOCK4;CEBPB;GPR34;RANBP9;PHC3;FGD4;CALCR;GNAQ;B3GNT5;ST8SIA4;PELI1;TBC1D12;ST6GALNAC3;SOCS6	0.0022072263542929527	0	0	ChEA_2022	primary_candidate	RCOR1	2.6561531270197762
112	GATA3 27048872 Chip-Seq THYMUS Human	0.0003710871392078428	2.6865217324124293	21.22103301688591	CX3CR1;UVRAG;CEBPB;CCNH;IFNGR1;ANKRD44;ARHGAP15;FBXO11;SAMSN1;TGFBR1;APBB1IP;FGD4;ZEB2;PTPRC;GNAQ;SLC9A9;PELI1;MAML3;CPVL	0.0023557406783640735	0	0	ChEA_2022	primary_candidate	GATA3	2.627872518704141
113	AR 21915096 ChIP-Seq LNCaP-1F5 Human	0.00037687207402679554	2.6828703703703702	21.150689606993726	B4GALT1;IFNGR1;PTPRJ;ARHGAP15;MKLN1;SPRED1;FAM135A;PTPRC;RAP1A;GNB4;PDK4;BLNK;HNRNPC;TBC1D12;ST6GALNAC3;SOCS6;PIK3AP1;RIN2;PAG1	0.002371292430380988	0	0	ChEA_2022	primary_candidate	AR	2.625014885047735
