p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.73690319308786e-05,0.419739791525246,0.166,0.135,0.851505321433495,5,NEDD9
1.31493009127931e-37,0.419626217675986,0.733,0.622,4.0910104999882e-33,5,GPM6A
1.06275248859182e-18,0.419523628309889,0.147,0.086,3.30643554250687e-14,5,SAP18
2.34996772516073e-15,0.41923347487395,0.452,0.396,7.31121958652006e-11,5,CLSTN1
9.4341115924719e-12,0.418904005425863,0.16,0.11,2.93514079864986e-07,5,CLTB
1.64292221708616e-16,0.418746372899009,0.319,0.243,5.11145960179847e-12,5,PGK1
3.69734721656606e-15,0.417637346564302,0.175,0.115,1.15031866601803e-10,5,GABRD
2.44398267391635e-07,0.417118075088279,0.336,0.288,0.00760371889508855,5,FKBP5
2.73472130045449e-20,0.416486497611472,0.642,0.579,8.508264909974e-16,5,ETV6
2.98079986452119e-17,0.416150672569621,0.123,0.069,9.27386453849833e-13,5,SPRYD3
2.09642610316657e-07,0.415933456652945,0.219,0.178,0.00652240089217182,5,CIITA
5.04256610764055e-15,0.415744812620709,0.451,0.397,1.56884316740913e-10,5,CLTC
7.06673097722509e-17,0.414983533700589,0.364,0.287,2.19860134163427e-12,5,OLFM1
1.13404031956262e-40,0.414600268798996,0.757,0.654,3.52822624222323e-36,5,HSP90AA1
9.20640575568344e-07,0.414280518590428,0.294,0.254,0.0286429695870823,5,THRB
2.59736827525689e-09,0.413977503864999,0.22,0.172,8.08093217797923e-05,5,SLA
8.46118062864373e-08,0.413169008402931,0.205,0.164,0.00263244251718364,5,SRBD1
2.81835573608774e-32,0.412261256578756,0.1,0.039,8.76846836611617e-28,5,CARTPT
0.000308017634833452,0.412143857843893,0.298,0.287,1,5,RAPH1
4.91294008047649e-11,0.412060626727977,0.261,0.208,1.52851391783785e-06,5,APOO
2.96920024959571e-13,0.411978893402823,0.356,0.294,9.23777581654218e-09,5,IDS
3.82716857475269e-10,0.4106257767411,0.243,0.194,1.19070868697706e-05,5,SCAMP5
3.31257454650401e-09,0.408578697771213,0.295,0.245,0.000103060819290833,5,MT-ND4L
4.3555320901152e-16,0.408365126842579,0.168,0.107,1.35509314387664e-11,5,SLC25A6
5.67550491507334e-10,0.407738118266407,0.193,0.145,1.76576308917762e-05,5,PLEKHB2
7.15254929089649e-10,0.407709335501878,0.142,0.099,2.22530113538372e-05,5,PRKCG
4.0275176528963e-33,0.407239116014701,0.754,0.644,1.2530412921691e-28,5,MT-ND3
2.69343259249348e-15,0.405601277712933,0.411,0.344,8.37980748176573e-11,5,CPE
7.52463493985007e-06,0.405288972462123,0.334,0.31,0.234106442248615,5,ARHGAP5
1.94640314620168e-14,0.405203023205559,0.134,0.082,6.05564946846268e-10,5,FBXO2
4.19909805652312e-11,0.404535917432361,0.179,0.129,1.30642338734547e-06,5,ATG16L2
1.55124872558251e-05,0.404084790020239,0.305,0.284,0.48262450350323,5,ANKH
4.91649382572629e-09,0.403753203450302,0.358,0.32,0.000152961955905996,5,NT5C2
1.59488896190931e-09,0.402519431358846,0.186,0.14,4.96201853829224e-05,5,DYNLRB1
1.14592179548441e-19,0.401749407577375,0.119,0.063,3.56519189011109e-15,5,ITPKA
5.68698370445789e-14,0.401666970870951,0.123,0.074,1.76933437013094e-09,5,ATP5MC3
2.8626535041569e-13,0.399793849779866,0.141,0.09,8.90628758213293e-09,5,CRIP2
7.91714728909366e-08,0.39975002095825,0.203,0.163,0.00246318286458282,5,C16orf45
2.7582534586953e-22,0.399361671394458,0.121,0.061,8.58147816069281e-18,5,SELENOM
9.09268616581807e-08,0.399016966501315,0.214,0.174,0.00282891651990932,5,EID1
2.66601922539738e-24,0.398766234037596,0.111,0.052,8.29451901405633e-20,5,NDN
6.81151336284173e-12,0.39847559146837,0.17,0.119,2.11919803744732e-07,5,ACTN1
9.57449129377141e-09,0.397139113763412,0.212,0.168,0.000297881573131816,5,EEF2
3.89449353341612e-07,0.396904127991682,0.182,0.145,0.0121165482811642,5,ACOT7
2.80305079735849e-13,0.396638992461018,0.225,0.164,8.72085164074173e-09,5,ATP6AP2
2.76238035792769e-13,0.394979109866498,0.201,0.142,8.59431776958464e-09,5,CADM3
2.98211607639078e-08,0.394322685316257,0.433,0.41,0.000927795953686699,5,PHF21A
1.97545411392879e-14,0.393972276812594,0.115,0.068,6.14603283925525e-10,5,SPARC
1.39114052558307e-14,0.393863910677436,0.174,0.115,4.32811640319404e-10,5,STMN3
1.90519277762642e-08,0.393746636120809,0.166,0.125,0.00059274357697513,5,DYNLL2
3.70989912273224e-08,0.393268209788338,0.347,0.314,0.00115422381506445,5,SMCHD1
0.00422941717236707,0.393031893002307,0.319,0.308,1,5,IRAK3
6.09125493056573e-12,0.392942135181385,0.28,0.223,1.89511123399761e-07,5,LMO3
1.86564485293461e-16,0.392686654585331,0.143,0.086,5.80439426645016e-12,5,CCT7
6.75021776573514e-12,0.392605348499286,0.399,0.349,2.10012775127552e-07,5,LRRFIP1
7.5931594694204e-16,0.392205470482494,0.166,0.105,2.36238377412608e-11,5,CEBPD
6.25717619794514e-15,0.392071546503589,0.144,0.089,1.94673265870469e-10,5,SYT5
5.83800956924225e-08,0.391887616740064,0.114,0.079,0.00181632153718265,5,TOM1
7.35044696160338e-13,0.391503053795771,0.116,0.07,2.28687105869404e-08,5,RPS19BP1
6.22022220224508e-11,0.388915814683456,0.297,0.245,1.93523553156249e-06,5,EIF4A2
2.64971724659544e-14,0.388911277866058,0.149,0.095,8.24380029760772e-10,5,PSMB1
9.84827166559425e-15,0.387005749336784,0.402,0.341,3.06399428059968e-10,5,TSC22D1
3.38231985260603e-12,0.384850335604708,0.106,0.064,1.05230735254279e-07,5,GDAP1L1
3.11696260649955e-10,0.384782533787515,0.144,0.1,9.69749406134141e-06,5,CA11
8.54712906076716e-14,0.384402067840222,0.133,0.081,2.65918279338588e-09,5,ADGRE2
0.00117258373406806,0.384314791328912,0.27,0.253,1,5,CHST15
5.97842889321256e-13,0.38361713547304,0.138,0.088,1.86000879725629e-08,5,H1FX
5.8382493278773e-12,0.383567170427222,0.164,0.112,1.81639613088918e-07,5,NDUFS5
2.31254605388267e-09,0.383462733707146,0.497,0.468,7.19479328283976e-05,5,PSD3
2.24856547334553e-08,0.383331436907965,0.221,0.176,0.000699573690067262,5,DDX60L
9.29862243949635e-16,0.383330814644046,0.115,0.065,2.8929874133761e-11,5,NDUFA1
5.98025392723742e-15,0.383246898655838,0.41,0.346,1.86057660184211e-10,5,PRNP
3.98457997820945e-09,0.381172296753867,0.232,0.185,0.000123968252282053,5,PPP2R1A
2.0741490679445e-10,0.380279539629522,0.159,0.112,6.45309258018892e-06,5,CALR
1.39685833048728e-11,0.379912371096234,0.153,0.104,4.34590563781204e-07,5,TRIR
3.65838446008525e-05,0.379423175679215,0.257,0.232,1,5,SESN1
2.63674221619309e-12,0.379400081837413,0.108,0.064,8.20343238301996e-08,5,MRPS34
4.104865634232e-23,0.379371706407904,0.1,0.045,1.27710579612226e-18,5,TCEAL5
1.31830194717191e-06,0.379090284692343,0.15,0.116,0.0410150101804125,5,TESK2
2.47059568683513e-09,0.379004867776031,0.193,0.146,7.68651730088147e-05,5,NRP2
1.30840069842269e-13,0.378569935991799,0.132,0.082,4.07069625293267e-09,5,PRDX5
6.89763166341981e-17,0.377233402776736,0.159,0.097,2.14599116312317e-12,5,CD14
1.86366007495132e-39,0.377157779538682,0.559,0.423,5.79821922518854e-35,5,FTL
4.27596790484692e-09,0.376109090478537,0.243,0.195,0.000133033913455597,5,EEF1A2
0.000125360750205355,0.375649428703857,0.375,0.358,1,5,PFKFB3
3.33253053200581e-12,0.375144318091909,0.123,0.078,1.03681689911765e-07,5,AURKAIP1
4.27067923084877e-10,0.374871520941692,0.35,0.305,1.32869372230167e-05,5,SPTAN1
1.02643725136404e-06,0.374623809495105,0.346,0.32,0.031934515764438,5,RAB7A
7.63111303666594e-11,0.37354323724824,0.157,0.109,2.37419188796751e-06,5,BNIP3
5.93920044175382e-09,0.373157272400755,0.238,0.192,0.000184780404143845,5,VPS35
9.15129412717356e-08,0.372980585010582,0.148,0.11,0.00284715062884624,5,HLF
2.13738004937492e-09,0.372610055624139,0.206,0.159,6.64981680961525e-05,5,SV2A
2.70194201375883e-08,0.37223295360319,0.16,0.119,0.000840628199320648,5,VDAC3
1.42272318566058e-08,0.372129059592011,0.142,0.103,0.000442637637522718,5,MRPS21
3.34812131814905e-11,0.372088489148035,0.132,0.087,1.04166750450253e-06,5,GPR162
6.04719737125318e-14,0.37157850721787,0.153,0.099,1.88140404614429e-09,5,PSMB5
8.3179890965891e-08,0.371399766821608,0.259,0.217,0.0025878927677308,5,RTF1
1.38563092826519e-14,0.371085444457933,0.133,0.081,4.31097494401867e-10,5,PHPT1
5.27212888304183e-10,0.370750970021719,0.17,0.123,1.64026473809197e-05,5,MLF2
3.11370008146197e-09,0.369932696343808,0.234,0.188,9.68734369344449e-05,5,PCMT1
3.60401991342054e-11,0.369827991416467,0.158,0.109,1.1212826754634e-06,5,RETREG2
2.16788768631556e-13,0.368694049886452,0.12,0.073,6.74473216966497e-09,5,RUSC1
0.000237203468076863,0.367506612363755,0.184,0.16,1,5,ZNF516
7.39110122183482e-09,0.366748250494945,0.345,0.304,0.000229951941213725,5,COL4A3BP
4.00525047978022e-05,0.364735394204878,0.125,0.098,1,5,MB21D2
0.00183822919366207,0.364358498548222,0.131,0.112,1,5,CPPED1
1.31393882986736e-12,0.364221857348134,0.175,0.12,4.08792648748334e-08,5,BEX4
7.84515283550859e-05,0.363882380495274,0.1,0.076,1,5,TPRG1
2.48209329813957e-12,0.363495176788526,0.144,0.094,7.72228866917182e-08,5,HPCAL4
4.54621363843577e-12,0.363485729138062,0.115,0.071,1.41441798719014e-07,5,PUF60
4.74015169898149e-06,0.362211536106448,0.234,0.2,0.147475599658712,5,JUND
5.18506744500371e-09,0.361793492377331,0.178,0.133,0.000161317818348955,5,PYGL
0.00543831374844266,0.361555735150138,0.175,0.159,1,5,REPS2
9.8321264835981e-05,0.361346160626428,0.271,0.247,1,5,EEPD1
4.90317303790774e-40,0.361123093565396,0.823,0.707,1.52547519555385e-35,5,MT-ATP6
1.98504974317518e-11,0.3606121511381,0.315,0.259,6.17588676096662e-07,5,SYT11
5.74171376103022e-05,0.360188595731842,0.269,0.247,1,5,VAPA
2.28011004736409e-06,0.359911247472241,0.145,0.112,0.0709387837935917,5,NAPA
2.32693635829008e-09,0.358145533048866,0.243,0.196,7.23956439791209e-05,5,PRKAR1A
1.30131750818411e-09,0.357446839945729,0.195,0.148,4.04865903146241e-05,5,GPX4
1.22072662420665e-12,0.357003818176347,0.164,0.11,3.79792467323174e-08,5,GABARAPL2
1.9606509597696e-16,0.356736289999962,0.109,0.06,6.09997726603519e-12,5,ARF5
4.79029291704047e-10,0.356733307263745,0.107,0.068,1.49035593234963e-05,5,TMEM9
1.21191991376194e-05,0.356532476015246,0.257,0.227,0.377052523569615,5,ATP6V1B2
4.23333706881288e-10,0.356344107836382,0.123,0.082,1.31707582884906e-05,5,PCP4
1.80705836610643e-08,0.355993682118205,0.185,0.141,0.000562211998863032,5,MAP3K8
2.05916848888483e-08,0.355301140947442,0.166,0.124,0.000640648500261849,5,UBA1
3.96736512927124e-11,0.354665922316048,0.118,0.075,1.23432663901887e-06,5,SLC3A2
3.79879732119091e-11,0.354532546565144,0.208,0.154,1.18188182256892e-06,5,SERF2
3.1621918847138e-05,0.354418581174131,0.115,0.088,0.983821139172158,5,PVT1
2.75058394728695e-09,0.354303809704438,0.198,0.151,8.55761677679917e-05,5,SLC25A3
3.2830424859077e-13,0.353159856554623,0.377,0.316,1.0214201782156e-08,5,YWHAZ
6.37657762236621e-13,0.353067041541441,0.13,0.081,1.98388082987057e-08,5,AP1S1
1.317423541336e-09,0.352607024579496,0.121,0.081,4.09876812180457e-05,5,ANKUB1
0.00365170177443805,0.352570003440837,0.233,0.219,1,5,USP3
3.56041747438064e-07,0.352392440488095,0.16,0.123,0.0110771708462931,5,BCAP31
1.81634798083206e-09,0.352259486654593,0.135,0.093,5.65102183796471e-05,5,MAPK8IP2
2.58001396076845e-43,0.350411943864152,0.879,0.8,8.02693943474281e-39,5,MT-CO3
0.00182807110649627,0.350045452809628,0.199,0.18,1,5,MAMDC2
7.89017197094089e-11,0.350003835314001,0.145,0.097,2.45479030359913e-06,5,AC011933.4
1.09227406318478e-06,0.34939980494924,0.304,0.273,0.0339828306538048,5,ACSL3
4.86099696532382e-09,0.349375256122639,0.165,0.121,0.000151235337585155,5,GOT1
2.17354809029456e-07,0.348583708940115,0.224,0.184,0.00676234281852442,5,CLTA
3.14390507690339e-10,0.348354175401834,0.35,0.303,9.78131747526183e-06,5,APLP2
1.0384582686041e-11,0.348244086259388,0.216,0.159,3.23085136528108e-07,5,SNCB
0.00341473624665562,0.347721260450218,0.266,0.254,1,5,ASPH
7.11671077029771e-14,0.346895000571887,0.46,0.407,2.21415105485502e-09,5,MANBA
7.31473469412829e-06,0.346386690106464,0.254,0.223,0.227576025803719,5,RCOR1
0.00688204846406348,0.345598968054755,0.113,0.097,1,5,MPPED2
1.17919681894551e-14,0.345327917566556,0.664,0.606,3.66871714310328e-10,5,TCF4
9.99366504391636e-10,0.344311930252692,0.137,0.094,3.10922906846326e-05,5,FIS1
6.24501955129662e-09,0.343010493007376,0.16,0.116,0.000194295048279941,5,PGRMC1
1.89917328137457e-06,0.342273222101122,0.129,0.097,0.0590870791301255,5,NDRG1
5.28989952998056e-07,0.341940611786898,0.116,0.083,0.0164579354176755,5,PER1
2.54672458419804e-06,0.341679110731252,0.111,0.081,0.0792336952635695,5,CYSTM1
3.7242097800458e-06,0.34143783565301,0.169,0.136,0.115867614676785,5,VCP
2.32201834410937e-05,0.341288452236819,0.153,0.124,0.722426347219309,5,ERO1A
1.47689931635612e-07,0.339782221710152,0.23,0.189,0.00459492915304717,5,TPM3
1.06360227215058e-05,0.339444284623122,0.17,0.138,0.330907938911487,5,EIF1AX
1.58046735222842e-09,0.338854232507288,0.125,0.083,4.91715002625306e-05,5,TENT5A
8.59193446987914e-06,0.338566509995419,0.287,0.258,0.26731226522688,5,STK10
7.93162395077194e-05,0.338484982188075,0.206,0.179,1,5,RAB8B
3.397614382301e-08,0.337607829627783,0.134,0.096,0.00105706578662149,5,SEPT3
5.26467057416948e-08,0.33637938146787,0.117,0.081,0.00163794430903561,5,GALM
9.13945044656329e-05,0.335574831123106,0.147,0.121,1,5,MAPRE3
3.14666107935757e-12,0.335445486829064,0.208,0.15,9.78989195009727e-08,5,SYT4
0.000100938447134669,0.335208003730984,0.161,0.134,1,5,C9orf72
4.10954313362195e-09,0.335132293918133,0.131,0.09,0.000127856105973246,5,ERP29
1.7853880584795e-07,0.335096853458364,0.227,0.184,0.00555469932754142,5,TMEM51
1.07363578082861e-07,0.334066210857267,0.189,0.148,0.00334029564131398,5,CLPTM1
1.32157010443134e-06,0.333559454139595,0.167,0.132,0.0411166890890678,5,FEZ1
0.00394752807323818,0.333327835834534,0.458,0.461,1,5,RAB31
0.000376607205448831,0.332649194763407,0.168,0.145,1,5,WIPI2
2.51641698851835e-07,0.332629890333679,0.123,0.089,0.00782907653467829,5,CYCS
1.42782843409307e-07,0.332434180685869,0.109,0.075,0.00444225982415037,5,AKR1B1
7.43584094296384e-07,0.332267257204946,0.216,0.178,0.0231343883417491,5,AES
3.15944720000829e-05,0.332101805755321,0.188,0.159,0.982967212866579,5,STAT2
1.04502996686217e-08,0.331824428951075,0.222,0.175,0.000325129723290159,5,TSPYL1
9.1925785787079e-07,0.331481511846925,0.16,0.123,0.028599950474076,5,TNFSF13B
5.99073888917579e-17,0.331165005778597,0.625,0.576,1.86383868320037e-12,5,SBF2
3.58683181047156e-16,0.330922934600627,0.653,0.603,1.11593511287391e-11,5,PPP3CA
6.81620988783992e-07,0.330681983681908,0.124,0.09,0.0212065922030476,5,VDAC2
1.43636133559853e-09,0.330268436128724,0.234,0.182,4.46880738731413e-05,5,CREG2
3.96447872076227e-06,0.330262672226678,0.218,0.183,0.123342861960356,5,NDRG4
2.40204882830251e-10,0.330259190252648,0.104,0.065,7.47325431461477e-06,5,TMEM246
1.74134409319486e-11,0.330002267610986,0.131,0.085,5.41766974274784e-07,5,SCAND1
7.70829449438285e-06,0.329827073419902,0.134,0.103,0.239820458309239,5,MTMR6
1.48541208654654e-05,0.329767386312818,0.358,0.337,0.462141408366361,5,OSBPL8
3.8063752870278e-08,0.32974561940022,0.383,0.344,0.00118423947930009,5,RREB1
1.99507506429222e-09,0.3293231390641,0.164,0.119,6.20707754002596e-05,5,PRDX1
2.67465894798436e-05,0.329233020386856,0.129,0.101,0.832139891896894,5,MFHAS1
6.30623623928342e-09,0.328501641893095,0.12,0.081,0.000196199621876586,5,HEATR3
3.95824728549499e-05,0.328281638375328,0.207,0.178,1,5,KIF1A
1.3283667861068e-11,0.32795305268872,0.128,0.082,4.13281474493548e-07,5,JPT1
4.77173058874472e-07,0.327679711152324,0.117,0.083,0.0148458082077026,5,GYPC
1.08180487749642e-06,0.327605971058117,0.144,0.11,0.0336571133486687,5,ATP1B2
0.00119344254992747,0.32745880238519,0.144,0.123,1,5,SH3PXD2A
2.05415208037477e-09,0.327301130822682,0.15,0.106,6.39087795246197e-05,5,STX1A
1.50198880105551e-08,0.32683249947685,0.276,0.231,0.000467298755784389,5,NORAD
3.3008593866286e-24,0.326802898866143,0.711,0.623,1.02696337236789e-19,5,MT-ND1
0.000119768370587317,0.326712659680838,0.173,0.147,1,5,MXI1
0.000252440796444404,0.326699815662719,0.17,0.145,1,5,SMS
2.53860968882203e-07,0.326050827241481,0.144,0.107,0.00789812246386309,5,OTUB1
1.6824372277108e-10,0.32568815509233,0.117,0.076,5.23439870285384e-06,5,SPCS1
6.49238401179015e-07,0.325532213271297,0.218,0.178,0.0201991051374815,5,DNAJA1
5.21992417619255e-05,0.325329455998661,0.127,0.1,1,5,CACYBP
3.55701069474957e-07,0.325100529690762,0.243,0.204,0.0110665716735049,5,SERINC3
6.29924478264658e-06,0.325093567778943,0.278,0.247,0.195982103677701,5,REL
4.4701071545983e-09,0.324227716076069,0.185,0.138,0.000139073973793862,5,RGS4
4.04769532012e-07,0.323295344011664,0.192,0.153,0.0125931896799573,5,XRCC6
0.000121241089097845,0.321458028609034,0.322,0.306,1,5,BNIP3L
1.26803242954899e-09,0.321321367799886,0.101,0.064,3.94510249481281e-05,5,SMIM29
0.000353619984599612,0.320527819789655,0.367,0.36,1,5,SND1
0.000521587723878565,0.320232019959616,0.199,0.174,1,5,BAZ1A
4.0831839889746e-06,0.318873727678478,0.126,0.094,0.127036020264978,5,MAP3K20
5.721718372462e-08,0.318730169939397,0.158,0.118,0.00178014102004038,5,ELL
1.25036765273586e-05,0.318325785608092,0.163,0.132,0.38901438411918,5,GGA1
6.46413491039899e-09,0.318050907386736,0.244,0.197,0.000201112165332333,5,NAPB
3.47200607292704e-06,0.317675676877129,0.243,0.206,0.108021052940906,5,LCP2
9.09792500681975e-06,0.317672018162892,0.134,0.104,0.283054642812176,5,ATP6V1D
7.62391460282374e-06,0.317260611745187,0.141,0.11,0.237195231123052,5,THRA
3.38110924458279e-09,0.316480351264793,0.273,0.222,0.00010519307081746,5,SLC17A7
1.59141010907591e-38,0.316351074714182,0.881,0.799,4.95119513135698e-34,5,MT-CO1
6.05681450370916e-06,0.31596558654749,0.115,0.086,0.188439612839399,5,PSMC1
1.41938644469125e-06,0.315096805145222,0.172,0.136,0.0441599510672341,5,WBP2
2.65433583724755e-09,0.315080499346132,0.266,0.215,8.25816965684457e-05,5,RPS15
1.28464194166336e-05,0.31507195543139,0.226,0.195,0.399677800890306,5,ZMIZ1
5.06822286893179e-08,0.314809804427841,0.1,0.067,0.00157682549898206,5,SLC36A1
6.73793945889603e-07,0.313884753996904,0.128,0.094,0.0209630772445173,5,ATP5PB
1.52076568639351e-05,0.313330410017611,0.168,0.136,0.473140620350747,5,AP003086.2
0.000489863372518387,0.313311148506328,0.117,0.094,1,5,TRIM14
5.60528862061004e-10,0.313254730403874,0.356,0.306,1.7439173956442e-05,5,DDX24
9.59815526212092e-07,0.312921734470675,0.157,0.121,0.0298617806515106,5,ATP6V0E2
1.87570477959363e-05,0.312528487013274,0.142,0.112,0.583569271027169,5,YPEL5
1.90431486814072e-05,0.311917933785834,0.229,0.198,0.592470441775939,5,GABRA1
4.4391386222323e-07,0.311108047900637,0.154,0.118,0.0138110480814891,5,TOLLIP
4.35237178351226e-08,0.310711214833074,0.312,0.27,0.00135410990928633,5,MICU1
7.67016272169533e-05,0.310226177997458,0.337,0.313,1,5,PPM1L
1.12603059569499e-06,0.310182377037504,0.156,0.119,0.0350330638932626,5,TAGLN3
1.56583890886592e-05,0.30961439436681,0.196,0.164,0.487163801326366,5,ARF1
1.7492484063559e-12,0.309350264063445,0.105,0.062,5.44226164185448e-08,5,C19orf53
1.7142039493963e-08,0.309103093501184,0.134,0.094,0.000533323132736175,5,AC010894.3
2.27225517204871e-07,0.308985082965987,0.106,0.073,0.00706944029127796,5,PCYOX1
2.08508295533752e-38,0.308926314780155,0.834,0.738,6.48711009064609e-34,5,SYT1
0.000542601906182121,0.308642296409215,0.274,0.257,1,5,TPCN1
1.47594615485006e-08,0.308364334859446,0.115,0.078,0.000459196367696951,5,IGSF8
3.6956086152453e-07,0.307601926012828,0.478,0.452,0.0114977775237512,5,NCOA2
4.81444182079601e-11,0.307535487950201,0.495,0.445,1.49786913928605e-06,5,ACTB
8.61105672353148e-05,0.306051125127103,0.134,0.108,1,5,CDIP1
1.62857763209099e-10,0.30593905235665,0.629,0.595,5.06683072896148e-06,5,KCNMA1
1.63107240529661e-08,0.305904302185029,0.138,0.098,0.000507459246735882,5,DOC2A
1.58729612040989e-08,0.30569516905099,0.389,0.352,0.000493839568981924,5,RUFY3
3.14932914818487e-06,0.30567274116659,0.158,0.124,0.0979819284583277,5,ABCC1
0.00216455372797359,0.30443818012557,0.147,0.127,1,5,PGS1
1.10405502560513e-28,0.303561600701398,0.783,0.677,3.43493599566267e-24,5,MT-ND4
0.000573902856969332,0.302777923348591,0.164,0.141,1,5,PRKCZ
0.000146996533246281,0.302461172653303,0.317,0.299,1,5,RAB6A
1.56751906333362e-06,0.302006690448741,0.112,0.081,0.0487686530984356,5,PSMD3
1.35983920649001e-13,0.301805560790092,0.562,0.518,4.23073173923172e-09,5,RTN3
0.00138615969042649,0.300161629008917,0.152,0.132,1,5,TTYH1
2.34559456133639e-07,0.299499357710783,0.117,0.083,0.00729761379922978,5,UBE2M
0.00164641490889775,0.299071077595076,0.151,0.131,1,5,CRMP1
2.9850049246823e-08,0.298889787709019,0.108,0.072,0.000928694732167156,5,TRIM25
1.3774423841811e-05,0.298746959641146,0.175,0.143,0.428549874566423,5,IPMK
7.37457189110295e-09,0.298313543791953,0.109,0.072,0.000229437680675995,5,COPRS
6.50424002709232e-08,0.298290582635197,0.185,0.142,0.00202359915722896,5,NEFM
2.09375973282557e-05,0.297993783736217,0.403,0.389,0.651410528076691,5,PTPRA
6.28715840960866e-05,0.297332707480373,0.202,0.174,1,5,HLA-E
0.000190448470130528,0.297047084519076,0.178,0.152,1,5,RAD21
0.005447380446732,0.296889952439341,0.153,0.136,1,5,GPR137B
8.31937789105378e-08,0.296508033265087,0.121,0.085,0.00258832484946465,5,IFI44
4.12618055900612e-06,0.296461388820692,0.134,0.102,0.128373729551798,5,PODXL2
1.5216440897077e-07,0.295491950261876,0.115,0.081,0.00473413909189861,5,PITHD1
0.00225510152587652,0.294797377689198,0.109,0.091,1,5,LDLRAD3
3.00088365468422e-06,0.294528608762815,0.199,0.162,0.0933634922645354,5,SNX10
0.000302900270575668,0.29362014702802,0.293,0.273,1,5,DHRSX
6.16132597341682e-11,0.293496268611768,0.525,0.479,1.91691173684944e-06,5,SNAP25
0.000441952346185715,0.29309193264673,0.143,0.12,1,5,CRTC3
1.44482024232044e-05,0.293019135352633,0.154,0.124,0.449512473790737,5,MAP2K2
0.000326834459863397,0.292805153093763,0.109,0.086,1,5,PTGR1
2.43888528919267e-05,0.291700152310915,0.127,0.098,0.758785991173623,5,MRPL20
2.58906373676345e-10,0.291006812871239,0.612,0.574,8.05509509781843e-06,5,ATXN1
3.15312634548848e-05,0.290053600630226,0.15,0.121,0.981000668608377,5,VPS28
5.08971339730489e-05,0.289699410227794,0.147,0.119,1,5,SEPT9
8.50543333571754e-05,0.28923276127572,0.276,0.252,1,5,PTPN12
2.17978872788246e-05,0.288978665701023,0.209,0.177,0.678175869018792,5,WASF1
3.23911136062934e-06,0.288026522361939,0.268,0.232,0.1007752326519,5,MAP1A
0.00191197101837249,0.288016300370716,0.245,0.229,1,5,CACUL1
2.09381368409318e-05,0.287807753649949,0.402,0.391,0.651427313395072,5,RAB1A
0.00152640299635385,0.287476627698893,0.104,0.084,1,5,SNX8
5.85281091334649e-08,0.287256162752624,0.16,0.119,0.00182092653136036,5,ATP5MPL
1.59861212490372e-06,0.287169897504431,0.121,0.089,0.0497360204300044,5,CHST1
0.00218095452022132,0.287098209750772,0.139,0.119,1,5,SLC18B1
2.42334439044367e-05,0.286642790761267,0.138,0.109,0.753950906754834,5,FAM213A
0.000229629974791076,0.285507265415346,0.269,0.241,1,5,XAF1
0.000929904045579159,0.285102474471375,0.278,0.261,1,5,PPP1R21
0.000101751766260597,0.285008030374311,0.115,0.09,1,5,BCAN
0.00885056580478632,0.28465460756249,0.346,0.34,1,5,TBC1D14
8.95462722471717e-06,0.284477720915877,0.268,0.236,0.278596362215401,5,PLEKHA2
0.00581596316479874,0.28412066598337,0.224,0.211,1,5,CYFIP2
4.12911266107865e-11,0.284019578327428,0.102,0.061,1.28464953111479e-06,5,MRPS26
1.52325990935229e-05,0.283913786111071,0.14,0.109,0.473916622997684,5,EDF1
9.13088259307005e-07,0.283713602748929,0.1,0.069,0.0284080019235595,5,USP5
0.00535836205510141,0.283357801602336,0.374,0.377,1,5,NFE2L2
4.71681684668111e-09,0.282510602258728,0.42,0.377,0.000146749605733943,5,PRKACB
3.15442388606333e-11,0.28141798851736,0.109,0.067,9.81404359432025e-07,5,SST
1.6007766990593e-06,0.279819209490121,0.127,0.093,0.0498033646611329,5,IER3
3.04043693972595e-05,0.279644454327901,0.166,0.136,0.945940740687537,5,ANXA11
6.4125276606078e-06,0.278979737952502,0.125,0.094,0.19950656057683,5,RTL8C
7.20307423641977e-06,0.278799888315358,0.137,0.105,0.224102045643492,5,DMTN
8.41605389758663e-05,0.278777274788125,0.398,0.382,1,5,PRKAG2
1.430928013336e-06,0.278152984075152,0.106,0.075,0.0445190323509097,5,NDUFS3
9.38885447363295e-06,0.277819363670113,0.204,0.17,0.292106040383668,5,SKP1
0.00529477223856231,0.276950603315322,0.166,0.149,1,5,ELMOD1
8.92010457559056e-06,0.276765113955906,0.129,0.099,0.277522293555774,5,TBCB
4.20848019990452e-05,0.276604492249629,0.24,0.208,1,5,NPTXR
3.72301455831957e-05,0.276601074944631,0.113,0.086,1,5,EIF4A1
0.0063359200171627,0.276110525004705,0.19,0.174,1,5,DDX3X
0.000156678946549424,0.274196782678398,0.237,0.21,1,5,HSP90B1
0.0087454068775565,0.274118979570966,0.135,0.118,1,5,FAM20C
0.00116904489069619,0.273970076838093,0.105,0.085,1,5,HMOX2
0.00117591967269923,0.273076476739009,0.247,0.228,1,5,SEPT11
0.000653362523039492,0.272126291208215,0.273,0.252,1,5,SAMHD1
0.000615902248080418,0.271971251700337,0.113,0.091,1,5,POR
0.000285651974320884,0.271912822616733,0.323,0.307,1,5,UBE2R2
0.000166862898180004,0.271176121113604,0.104,0.081,1,5,STK32C
2.08165284271992e-07,0.270717077344976,0.191,0.148,0.00647643832427021,5,JUN
