gene	logFC_baseline	FDR_baseline	logFC_neuronal_filtered	FDR_neuronal_filtered	direction_same
SORBS2	-0.579781981038415	6.68342364234252e-06			
SORCS1	-0.387671108625488	0.00178304956065038	-0.404766825802737	0.00210919812687651	TRUE
SORL1	0.102619234101919	0.0206738342248144	0.0990566436841195	0.0297518289928128	TRUE
SORT1	-0.0535912183992851	0.554342923647432	-0.0662064855401065	0.473042818676244	TRUE
SOS1	0.0671201376144304	0.345602488700726	0.064786630420382	0.391813499369682	TRUE
SOS2	0.0545352989596067	0.564017296691953	0.0631158660131364	0.507249198940137	TRUE
SOX5	-0.108967351490659	0.099383043194329	-0.130712427091029	0.0574895118965867	TRUE
SP100	-0.0412855048268662	0.513370789375259	-0.0459847538078412	0.483716016867131	TRUE
SP110	0.0482377720460983	0.603219128777657	0.0265491885761562	0.789227573258287	TRUE
SP140	-0.162826633037524	0.129189374732988	-0.16277711476154	0.150492797972886	TRUE
SP140L	-0.0179769289031936	0.89649269209179	-0.0195579573442109	0.895503020831944	TRUE
SP3	0.172847366879171	0.0187972745329999	0.192871226635769	0.00968710075177191	TRUE
SPAG16	-0.19213872878574	0.162060938127848			
SPAG9	-0.0260500713115962	0.771634147511662	-0.0510874610787396	0.569487323602535	TRUE
SPARCL1	-0.515660531805968	8.4001198567229e-11	-0.544737650515456	1.24792203973296e-10	TRUE
SPART	-0.0345519737190678	0.799890232218964			
SPAST	0.0922810311147713	0.470216640929681	0.0835032878432255	0.547517056040453	TRUE
SPATA5	0.0763693131512767	0.420792989443583	0.0683402439770459	0.504331121056391	TRUE
SPATA6	0.0418217265164917	0.606159217311329	0.00637985942845413	0.946176775350358	TRUE
SPATS2	-0.239650624213258	0.0533811436828855	-0.289412388888667	0.0304015498385314	TRUE
SPATS2L	0.0781754057860562	0.413798159173586	0.101762125366811	0.315368731031149	TRUE
SPCS3	0.0731313836009672	0.597092740221636			
SPECC1	0.12082693716936	0.0527788934895953	0.120824391781941	0.069840760139774	TRUE
SPEN	-0.140162007756248	0.0931315519695197	-0.133027752432821	0.123486875844279	TRUE
SPG11	0.0396888658078336	0.61935554774584	0.0294389437698652	0.736015635769321	TRUE
SPG7	-0.12357257858861	0.115822275630666	-0.140863289212057	0.0904791304289644	TRUE
SPI1	0.0296420900025822	0.782739476635508	0.012728875171769	0.910597374377024	TRUE
SPIDR	-0.108038064551488	0.0603100278686148	-0.110054577859629	0.0826544774758709	TRUE
SPIN1	0.0306924901526009	0.705374824572772	0.0107465239759131	0.906484570426136	TRUE
SPIRE1	-0.0629289332722186	0.572734183969725	-0.0807892313987513	0.477945104807188	TRUE
SPNS2	0.0229005254945327	0.845339197265418	0.0239702048112743	0.837102723336308	TRUE
SPOCK1	-0.565883863663985	6.4838573567947e-07	-0.606605348752132	9.97397070102507e-07	TRUE
SPOCK3	-0.738408748486563	1.58740205512347e-07			
SPOP	0.0459500407477683	0.64209240496653	0.0425663528576244	0.674529002786382	TRUE
SPOPL	0.123617639635743	0.158829362464713	0.13133680678952	0.155152643877582	TRUE
SPP1	0.193737156257392	0.00596566374739745	0.167649391527302	0.0205884112422861	TRUE
SPPL2A	0.132221688526922	0.252704880141593	0.114267471514393	0.375906616042631	TRUE
SPPL3	0.111875911489296	0.0785302244700817	0.117200034739066	0.0720990463772631	TRUE
SPRED1	0.217960839962763	4.05634238286585e-05	0.214823546060244	6.52089889052967e-05	TRUE
SPRED2	0.0458334422412616	0.671904482031952	0.0664918342367099	0.539809590684225	TRUE
SPTAN1	-0.346485597636589	5.31711591688524e-05	-0.355005308915861	9.78795135545235e-05	TRUE
SPTBN1	-0.397418159245925	0.000391856977807993	-0.444890424515083	0.000744263596467186	TRUE
SPTLC1	0.0189474376285614	0.88939480726074	0.010706021748652	0.943046129051431	TRUE
SPTLC2	0.181437464326997	0.00211416292268634	0.174352764942892	0.00349658802450498	TRUE
SPTLC3	0.116997864529421	0.227510540516093	0.112714226046161	0.288702032394126	TRUE
SQSTM1	0.000704996166094664	0.996210946990835	0.0420907445272656	0.749916176633723	TRUE
SRBD1	0.136749729643731	0.260716297857874	0.110300470198092	0.422332277249518	TRUE
SREBF2	-0.0584522037522556	0.593098297041113	-0.0499854957805818	0.65715117704821	TRUE
SREK1	-0.0401654989263787	0.747058864342636	-0.0527537933026439	0.693958372082618	TRUE
SRFBP1	-0.0860550757386261	0.486259891314159	-0.108657286794321	0.395092124963996	TRUE
SRGAP1	0.226039486185317	0.000208159615129604	0.215369387112256	0.000648031549540672	TRUE
SRGAP2	0.21740621200548	2.56677138828027e-06	0.217863027609955	4.0767859795697e-06	TRUE
SRGAP2B	0.244527930471468	1.31057353792185e-05	0.218099089246754	6.18118052972873e-05	TRUE
SRGAP2C	0.229090309937089	9.75669792896744e-05	0.232142220954667	0.000121103909537045	TRUE
SRGAP3	0.0283942826881652	0.759006180006379	0.0148242135594858	0.888241350561257	TRUE
SRGN	0.407057263465217	0.000417983864590974	0.427332774751177	0.000535219610779399	TRUE
SRPK2	-0.00121526851716531	0.987824515803632	0.0103694935304881	0.892297519976368	FALSE
SRRM1	-0.228570526546019	0.012000794625931	-0.239745213378221	0.0100327082724557	TRUE
SRRM2	-0.351998593268345	2.60189042257267e-05	-0.379923689638572	1.50940086698029e-05	TRUE
SRSF10	0.0196788761599527	0.87903098988121	0.0266649231816326	0.837017144429582	TRUE
SRSF11	-0.13482526326021	0.0405132807530902	-0.141395524778973	0.0458953118720963	TRUE
SRSF2	0.0464417172423269	0.782739476635508			
SRSF3	-0.0871840328678122	0.493054258692673	-0.102272004771589	0.455110995596539	TRUE
SRSF4	0.0137445580930661	0.90129315819073	-0.019895908355653	0.860411961396163	FALSE
SRSF5	-0.0821526181011981	0.394051050280713	-0.0805656686163371	0.422788406879724	TRUE
SRSF7	0.106012777333405	0.392769000610653			
SS18	0.159535741233425	0.123121099738727	0.159263150644981	0.160128200191907	TRUE
SSBP1	0.120798275084394	0.351531339435262	0.147726646283719	0.287741277294366	TRUE
SSBP2	0.141088906869301	0.0154283150500927	0.148717617271582	0.0112348269913884	TRUE
SSBP3	-0.0665623367919902	0.537002594059533	-0.0887680763196737	0.412812139323682	TRUE
SSBP4	-0.164743793928698	0.20794263671627			
SSH1	0.108332608169267	0.107512302934651	0.102543013104335	0.129720008153945	TRUE
SSH2	0.118032398970459	0.0195062840559319	0.100391829545865	0.0529964061294792	TRUE
SSR1	0.0145421315693799	0.928906509217548			
ST3GAL1	0.123942967504588	0.0934362385642861	0.10851026443477	0.170622402632203	TRUE
ST3GAL5	0.0158981846832573	0.900888172658291	-0.00584023188849158	0.966119707343972	FALSE
ST3GAL6	0.165668597708711	0.0263405690575862	0.138692707465191	0.0972890083174177	TRUE
ST5	0.0651866884987813	0.542159712236623	0.0658859992364599	0.549276640568921	TRUE
ST6GAL1	0.0706533296721281	0.187339377955037	0.0612954956065163	0.292736145456977	TRUE
ST6GALNAC3	0.147231249271614	0.00152698993606507	0.135865117934974	0.00480026368468893	TRUE
ST6GALNAC5	-0.495157667117538	0.00112430377938989			
ST7	-0.058869160112132	0.747198311875635	-0.064735376742378	0.753936518765196	TRUE
ST7L	0.187700766201476	0.208505233469656			
ST8SIA4	0.254296467593499	0.000156553178016979	0.241766573255072	0.00075632372296276	TRUE
STAB1	-0.223530841973253	0.00847048568335311	-0.228936612164432	0.0124960010763533	TRUE
STAG1	0.027692013206296	0.643104084903729	0.00876983610582606	0.896697827296543	TRUE
STAG2	0.0473219975095247	0.565336620144475	0.0420806183412277	0.619698945675501	TRUE
STAM	0.254670228303725	0.0345199800835963	0.333303349437098	0.0126602632780475	TRUE
STAM2	0.103526033167081	0.407326044809471	0.111242132354082	0.433426943535698	TRUE
STAMBPL1	0.102063434470434	0.253194745655154	0.105397429716422	0.259498325816005	TRUE
STARD13	0.0403035152951618	0.712838873836577	0.0476318485555648	0.680669626596062	TRUE
STAT2	-0.0336047647546111	0.782739476635508			
STAT3	0.204317638882891	0.00451271250748974	0.161794150979007	0.0287075145143201	TRUE
STAT5B	0.106146765516032	0.31935642709205	0.112035598691314	0.336881650656209	TRUE
STAT6	0.132139019439831	0.189323744096189	0.0965859338663864	0.386326081830412	TRUE
STAU1	0.0318202792266505	0.787008693871983	0.0372877313715549	0.759737372291966	TRUE
STAU2	0.00990393665112474	0.927284855431134	0.0150069714331236	0.894904095627237	TRUE
STEAP1B	0.179780970657033	0.179261115566902	0.180560770960168	0.223380574551058	TRUE
STIM1	0.0391872576778651	0.66987273262014	0.0336651829400516	0.723842353467989	TRUE
STIM2	0.131710286724949	0.237169139282611	0.128134394729599	0.235559367072756	TRUE
STK10	0.211708310618154	0.00855186045545284	0.199244815224798	0.0174199500133752	TRUE
STK17A	-0.0465165130232735	0.735105258461183	-0.087110886799755	0.534304318399616	TRUE
STK24	0.124733423909291	0.074690453752531	0.115534723498919	0.110678621086473	TRUE
STK3	-0.000970638433100061	0.989749656179304	-0.0185391952701233	0.797496141444479	TRUE
STK32B	0.0648823700530887	0.603864708806438	0.0659837857004943	0.617763412652122	TRUE
STK38	0.148692513466102	0.191879915688535	0.146997408688591	0.230751971448662	TRUE
STK38L	0.171837255596177	0.0963597080890473	0.180134635703456	0.097020579362488	TRUE
STK4	0.108643043091226	0.164754641590583	0.0741205347165014	0.379288523319223	TRUE
STMN1	-0.443981728269358	4.04563802061369e-06	-0.504028172140859	2.57619671868148e-06	TRUE
STMN2	-0.393174457272915	0.000207735762045802	-0.40861365362742	0.000969201735529865	TRUE
STON2	0.00285431374512034	0.984185459834743	-0.0401940670719157	0.789435860607167	FALSE
STPG2	0.145639676694589	0.227510540516093	0.160694678713274	0.216061336647718	TRUE
STRBP	-0.040803211833745	0.603219128777657	-0.0638282949581769	0.412421258225479	TRUE
STRN	0.0569970595898725	0.619094613620189	0.0392144123449392	0.756711943093931	TRUE
STRN3	0.0546307576845773	0.495090518292809	0.0486924585018068	0.578182594047538	TRUE
STT3B	0.199492912106643	0.0139900752959599	0.20674953637378	0.0157987931295245	TRUE
STX12	0.132520576016168	0.186481720403444	0.157196053915034	0.135413055173568	TRUE
STX18	0.114036794307691	0.365495754228021	0.0771002447264817	0.609482323973167	TRUE
STX6	0.215103200857056	0.0716007058336402			
STX7	0.18204504564694	0.00273311513754319	0.192906092815433	0.00174229833493653	TRUE
STX8	0.0586454576535672	0.515877100366804	0.0533525929850713	0.5597287029027	TRUE
STXBP1	-0.308900432867937	0.0097944053046743	-0.366723589749699	0.00593957788518212	TRUE
STXBP3	0.212663115058889	0.0123563797870301	0.219719593069603	0.0139712098514278	TRUE
STXBP5	-0.229295679077731	0.00321654918374238	-0.231302014552094	0.00683003770237557	TRUE
STXBP5L	-0.682736461806018	2.22326927297938e-09	-0.707574092471858	6.27396951451736e-09	TRUE
STYXL1	-0.0292039783593744	0.870578922307908			
SUB1	-0.118358984825427	0.334059911984582	-0.150889477684417	0.277319352489449	TRUE
SUCLA2	0.0485362751801063	0.730324309926372	0.0510864991239852	0.728594451947344	TRUE
SUCLG2	0.198100813323537	0.00691196884201034	0.177364746769649	0.0198021890461958	TRUE
SUCLG2-AS1	0.0956147681147884	0.456140538692663	0.0773193934080549	0.596234513422953	TRUE
SUCO	0.11337747320551	0.369609383869625	0.156245054987093	0.2064719568753	TRUE
SUFU	-0.0517000446936087	0.602144531726191	-0.0526675646114048	0.612569915065215	TRUE
SUGP2	-0.121560283699742	0.163854632466178	-0.147993712882554	0.0885633967498306	TRUE
SUGT1	-0.0765039577468977	0.537002594059533			
SUMF1	0.0414166169896155	0.561409307582936	0.0360231441323642	0.630306725182271	TRUE
SUN1	-0.194808893002302	0.177005294146359	-0.23769674057939	0.136240375396519	TRUE
SUPT20H	-0.0179736849047701	0.908404986912331	-0.0532296621749604	0.748696086075541	TRUE
SUPT3H	0.114373577732924	0.0711589205610947	0.119245800245291	0.0791206821534621	TRUE
SUPT6H	-0.0479732221607165	0.709764164213153	-0.0773131066120697	0.534304318399616	TRUE
SUSD1	0.154314267483888	0.247453703437941			
SUSD3	0.0144624810982211	0.933748814489381	0.0414860285548207	0.823121250927121	TRUE
SUSD6	0.235273805597609	0.00178370702221794	0.209220603492922	0.00534635676589543	TRUE
SUZ12	0.130516070975839	0.0762286169867906	0.14805232082239	0.0499595735004074	TRUE
SV2B	-0.261550965480142	0.0997324576898533			
SWAP70	0.147903091310827	0.0428141788523901	0.149956380792828	0.0622818371867744	TRUE
SWT1	-0.00974207334427564	0.938520056821737			
SYK	0.157777477794142	0.00270817732540892	0.138641689947651	0.00956687359676959	TRUE
SYMPK	-0.126712718669246	0.371737677020987	-0.170457016022452	0.260887951136016	TRUE
SYN2	-0.428926560063681	0.000581390208080293	-0.482815255101967	0.00060935758972761	TRUE
SYNCRIP	-0.0333644832905515	0.844860428284081	-0.0646710451291643	0.740357169416468	TRUE
SYNDIG1	-0.120416973148254	0.0052855801778878	-0.141806790436903	0.00106973359113618	TRUE
SYNE1	-0.321490923500611	0.000165299894991138	-0.325029941127057	0.000365614472335901	TRUE
SYNJ1	0.0238927429980093	0.840992479030801	-0.00305477182454439	0.979161557336919	FALSE
SYNRG	0.0631379458637674	0.44446200182438	0.0446447616314294	0.618445292641422	TRUE
SYP	-0.415815762768129	0.000222438392243289			
SYT1	-0.572134245947034	1.2612207557688e-12	-0.604493823770276	6.80498088132935e-12	TRUE
SYT11	-0.314312640766521	0.00850049361320806	-0.339625938551203	0.0095430989018276	TRUE
SYT17	0.0400934405733644	0.626078604252584	0.00872071631127724	0.925935477327131	TRUE
SYT6	0.237477471325899	0.00411319998115084	0.244960646836629	0.00496938234994501	TRUE
SYTL3	0.384330550351018	0.000449607906484792	0.371939049030289	0.00337512640677948	TRUE
SZT2	-0.0344161205431365	0.816374829933961			
TAB2	0.204827533953689	0.000679041277779235	0.193977169526001	0.00174229833493653	TRUE
TACC1	0.00928234677550622	0.914142564482236	0.00376026366163785	0.966119707343972	TRUE
TAF1	0.0119292057331943	0.914142564482236	0.00492128006064868	0.966119707343972	TRUE
TAF15	0.13098597020115	0.11759688805236	0.127100686174479	0.123056481646864	TRUE
TAF1D	-0.228223943723048	0.00571837178762033	-0.260638439682305	0.00242251506097454	TRUE
TAF2	0.045234696875793	0.730218555205411	0.0379129723192999	0.792947907750888	TRUE
TAF3	0.120277803326733	0.139625526325459	0.113469273596999	0.198074705160437	TRUE
TAF7	-0.365461921188135	0.004918483228712			
TAL1	0.0963689868263383	0.260821265128234	0.0956617073916647	0.277149172855832	TRUE
TAMM41	0.0775657834213652	0.545789307320229			
TANC1	0.18433778286306	0.0130655418245777	0.166063883010358	0.0349370379282886	TRUE
TANC2	-0.00745130218633824	0.931044867813954	-0.0211703737282836	0.814558197802703	TRUE
TANGO2	-0.0834723236801274	0.353439062986382	-0.120022681201003	0.198489784906721	TRUE
TANGO6	0.0995651543934706	0.351745614878854	0.114572727659927	0.281987698849435	TRUE
TANK	0.187227532370605	0.017495479439743	0.194550529329076	0.0169041025404654	TRUE
TAOK1	-0.0561120869415702	0.425804257931614	-0.0675727423232567	0.348263525215418	TRUE
TAOK3	0.060808605073163	0.271687523196294	0.0541886286164536	0.367958602691326	TRUE
TAPBP	0.0110395843457307	0.933748814489381	0.00880475910822485	0.952274773438578	TRUE
TAPT1	0.0406105393976221	0.720441805369139	0.0284766064901392	0.816425432450936	TRUE
TAPT1-AS1	-0.0732314703431317	0.441177686946183	-0.0785740650811611	0.41856313158503	TRUE
TARBP1	-0.106517377441188	0.440638891582372	-0.124219903698694	0.41856313158503	TRUE
TARSL2	-0.209892585995498	0.0973496729223993			
TASP1	-0.000699664718691086	0.9966576085367	-0.0513521967295113	0.736015635769321	TRUE
TATDN3	0.180854927353625	0.159945793289141			
TAX1BP1	-0.0861911650066647	0.271964704368246	-0.0800997788423313	0.336505790930183	TRUE
TBC1D1	0.151925603241344	0.0136430281374184	0.144471149826834	0.0218050762269362	TRUE
TBC1D12	0.201030058464847	0.00471753739634163	0.199111724882139	0.00770370985671506	TRUE
TBC1D14	0.152358061766466	0.0187972745329999	0.13224900941351	0.0627322258207979	TRUE
TBC1D15	-0.0731343106148666	0.527376385026854	-0.0383265346102904	0.765291755902087	TRUE
TBC1D16	-0.0748940574853323	0.405024293649682	-0.0967694237222224	0.258016739788703	TRUE
TBC1D19	-0.0233314167493314	0.870578922307908	-0.0211099900124764	0.894394978681324	TRUE
TBC1D22A	0.0218087930110135	0.678287875407989	0.00205206320232672	0.970392343159487	TRUE
TBC1D23	0.000899672335163139	0.996078341338536			
TBC1D2B	0.144713974901435	0.0455202649062534	0.136621728489522	0.0826013900340034	TRUE
TBC1D32	-0.218917436140151	0.0425730997357374	-0.206982338403362	0.0533122253295653	TRUE
TBC1D4	0.158390061630275	0.00556665465556423	0.161417987902875	0.00500662666672474	TRUE
TBC1D5	0.0669599884533912	0.171463671026483	0.07805983629074	0.122277832547274	TRUE
TBC1D9	0.223199340286367	0.000233868970192616	0.230766863164042	0.000264625628788797	TRUE
TBC1D9B	-0.123951400872111	0.230097961468329	-0.11827164436914	0.281359118223905	TRUE
TBCA	0.0848297361200283	0.38435095799164	0.0759168996541528	0.473042818676244	TRUE
TBCD	-0.0589400737193258	0.557855836825061	-0.084968334719655	0.398675122942972	TRUE
TBCK	-0.0791735344930705	0.283133295568623	-0.0848029136638169	0.29150228231287	TRUE
TBK1	0.0428470561984346	0.745158892825912	0.0127771955600489	0.937659358491818	TRUE
TBL1X	0.108952307085742	0.353364711530717	0.098117220509954	0.427956974622057	TRUE
TBL1XR1	0.1212979530126	0.0285982714624851	0.101561459881626	0.0879658175216276	TRUE
TBRG1	0.00715222720123891	0.951930511969909	0.0229634389844583	0.842112615722728	TRUE
TBXAS1	0.00240123626822887	0.964905232763043	-0.00696667877609102	0.903649525287577	FALSE
TCAF1	-0.230314110931212	0.0440641037436196	-0.245580001754267	0.0501953184673807	TRUE
TCAIM	0.0874817568498054	0.502022431162613	0.0913176692675583	0.517132654244953	TRUE
TCEA1	-0.0156672994414525	0.914259526243521			
TCERG1	-0.054458154921775	0.549808621016173	-0.0681060129437137	0.459820940804026	TRUE
TCF12	0.21871823889544	8.80915429258441e-06	0.220580175447962	1.12395997309526e-05	TRUE
TCF20	-0.0552327815524327	0.588181534495347	-0.0661822982508828	0.527277861457813	TRUE
TCF25	-0.304486446970278	1.74640875172679e-05	-0.320350831181374	1.57013362794601e-05	TRUE
TCF4	-0.0147109184691781	0.826880114713765	-0.014815359495557	0.833880548569784	TRUE
TCF7L2	0.045981832117446	0.657761308598647	0.0322999977991542	0.769356101100664	TRUE
TCP11L1	0.0529928450374398	0.736607044242924			
TDRD3	-0.0515882092033911	0.66929044579144	-0.097860240372933	0.419827632644882	TRUE
TDRD7	0.104742954314021	0.382187577898448	0.113189749014992	0.379288523319223	TRUE
TECPR2	-0.0763024411218626	0.561464435369901	-0.11819279702106	0.374578745145215	TRUE
TENM2	-0.551626163202209	1.11673352446763e-07	-0.631790771059744	3.93256102128629e-08	TRUE
TENM3	-0.357167723231685	0.0330948490637275	-0.458145369896606	0.00761512617917218	TRUE
TENM4	-0.00162084203291426	0.986691650899234	0.00892005455198132	0.929718532283142	FALSE
TENT2	0.148135337121659	0.0182987421084145	0.137067889163744	0.0356846284126621	TRUE
TENT4A	0.0976705517654707	0.414307222066254	0.0804753274310648	0.550240288243841	TRUE
TENT4B	0.0770777777415864	0.469215501346396	0.0740223752478436	0.504490546712828	TRUE
TEP1	-0.052113346119979	0.722617846775581	-0.121022656814385	0.398960681651638	TRUE
TERF2IP	-0.23524975461277	0.0327544845569226	-0.23894884896865	0.0462000787009805	TRUE
TET2	0.0848662982749651	0.213897205057293	0.0743334045366748	0.29508286551173	TRUE
TET3	0.0494221408031679	0.565136069243053	0.0343070613371024	0.71059403381583	TRUE
TFCP2	0.0334767132569188	0.712064267351963	0.040864982334546	0.671827357898418	TRUE
TFDP2	-0.233400689639522	0.0355745145603106	-0.242394718122036	0.0461114862590786	TRUE
TFEB	-0.0122979594211478	0.928056799380568	-0.0204705975675819	0.892297519976368	TRUE
TFEC	0.172859953785222	0.0142350090092603	0.179122249810025	0.0135222515291447	TRUE
TFG	0.0402738086085873	0.768021800713572			
TGFB1	-0.166560907918557	0.0314495023349217	-0.179806689998964	0.0213441245948336	TRUE
TGFBR1	0.250989832208122	3.67274482792791e-05	0.229967659972268	6.04795158380771e-05	TRUE
TGFBR2	0.152189750602124	0.0132969812352738	0.135974291639404	0.0308702764053648	TRUE
TGOLN2	-0.0821808211013693	0.433008573423183	-0.082857224810209	0.446421901987635	TRUE
THADA	0.107821484229927	0.162353296621422	0.0806043825418078	0.287741277294366	TRUE
THOC1	0.0641643961899783	0.606159217311329	0.0570130234394822	0.671275224831529	TRUE
THOC2	-0.0908451786192279	0.347645361400663	-0.0981977240425622	0.333282416461993	TRUE
THRAP3	-0.0177907764444061	0.85456543663558	0.000748721709117014	0.992731262294183	FALSE
THRB	-0.561254095971574	1.5763220316677e-05	-0.580364529966913	8.18805850114722e-05	TRUE
THUMPD2	0.132095127923	0.242569142788315	0.145706522190426	0.224514282955323	TRUE
THUMPD3-AS1	0.00174682519661665	0.989749656179304	0.033421531096634	0.809531634695089	TRUE
THY1	-0.418749489894856	0.00011015159335235	-0.458518176198163	0.000208007322844725	TRUE
TIAL1	0.0539130120718871	0.616237772552495	0.0589513127202447	0.600185059377816	TRUE
TIAM1	0.0410801107061833	0.545587144994259	0.0245499058437099	0.736015635769321	TRUE
TIAM2	-0.0094009208480656	0.927284855431134	-0.00243025742220732	0.980009198102273	TRUE
TIGAR	-0.240440020056728	0.0526216983102411	-0.287777252966336	0.0315521029921167	TRUE
TIMM23B	-0.621342279940091	8.71105294814545e-09	-0.67158421386898	4.37943242180261e-09	TRUE
TIMP2	-0.0333830096354315	0.723858598968215	-0.0404841177791125	0.683314894801749	TRUE
TJP1	-0.238347185142328	0.00324462491725086	-0.218857818985452	0.0141359588804922	TRUE
TLE3	0.156557553269094	0.191584332422288	0.152031908067892	0.248959421770792	TRUE
TLE4	0.170623170946575	0.0120751680399414	0.125506832802551	0.0549694828418387	TRUE
TLK1	0.0370901023607504	0.60952406608885	0.0262819503961151	0.745288291939959	TRUE
TLK2	0.116051748627264	0.228313598829989	0.126663809783104	0.205246612652253	TRUE
TLN1	-0.0525141748512842	0.644784403101951	-0.0484941291587009	0.684039657938775	TRUE
TLN2	0.0734937154964813	0.179261115566902	0.0742023789725879	0.192084542887244	TRUE
TLR1	0.0617656916780147	0.479765420152837	0.0617239785562325	0.500859903987286	TRUE
TLR10	0.155038750044948	0.214204201154784	0.154175461398345	0.272959408441674	TRUE
TLR2	0.298701486851938	0.000109510806440548	0.292145894815739	0.000451857461972473	TRUE
TLR5	-0.022764263678912	0.833956294633131	-0.0241928731319854	0.833342637319641	TRUE
TM2D1	0.0799574438541827	0.592051925048562	0.149110675142946	0.329984324219956	TRUE
TM6SF1	0.234893082854411	0.00123829724364915	0.219029535193767	0.00264552842803972	TRUE
TM7SF3	-0.0712037538035584	0.56345319706552	-0.0410992800576903	0.764756450116911	TRUE
TM9SF2	0.215274835332753	0.0221382973096628	0.238374968114067	0.0205884112422861	TRUE
TM9SF3	0.0446967939571161	0.625785529879199	0.0471491375123561	0.612000664430485	TRUE
TM9SF4	0.128713907479435	0.188031660814011	0.137649242179089	0.15569433148465	TRUE
TMBIM6	-0.0497048925975134	0.663541109511395	-0.0673470963859037	0.597557497944587	TRUE
TMC6	0.0607666084990893	0.625785529879199	0.0356726031634994	0.790120419674578	TRUE
TMC8	-0.0918488560580163	0.324306364084848	-0.0928313917225528	0.326058345508645	TRUE
TMCC1	0.152079396339937	0.015116604707102	0.135658439458497	0.0347093108144026	TRUE
TMCC3	0.197395088498901	0.0265733696707553	0.188508573232846	0.060292106991043	TRUE
TMED10	0.0586439144505684	0.671689270545784			
TMEM106A	0.0604764346065122	0.563920834312491	0.0797953589831702	0.460512249748934	TRUE
TMEM108	-0.353631294041283	0.114528232578794			
TMEM117	0.0580905210569287	0.487878824583512	0.0529674666784638	0.524145045650934	TRUE
TMEM131	0.124495063652025	0.0434130292456017	0.125731620303055	0.0463062319949527	TRUE
TMEM131L	0.120593098865221	0.201368820555396	0.0942086894491116	0.362620730261963	TRUE
TMEM132B	-0.583274928035106	5.3428411281149e-06	-0.696951658525291	7.31605730008124e-07	TRUE
TMEM132D	-0.669883161309456	1.17800475864454e-06	-0.778529142774957	1.30395099890938e-07	TRUE
TMEM135	-0.0433238499611346	0.736607044242924	-0.0269325792727602	0.841500890279868	TRUE
TMEM156	0.192373817279575	0.00719755078472101	0.200853470034669	0.00453828333649691	TRUE
TMEM161B-AS1	-0.0631961105866288	0.564017296691953	-0.0645530133629863	0.582633335503627	TRUE
TMEM163	0.181944171705686	0.0913119248926982	0.090451302400889	0.4997353884282	TRUE
TMEM164	0.22818842418882	0.0411232747553752	0.250864644146307	0.058121547699088	TRUE
TMEM165	0.178862692682712	0.00997500828560258	0.162704235543035	0.026047632747051	TRUE
TMEM168	0.0587206883803237	0.64209240496653	0.0456065629151144	0.739720001230764	TRUE
TMEM178B	-0.302178467670521	0.00246991676831632	-0.31975584838999	0.00439323555008513	TRUE
TMEM181	0.0410163810617208	0.700668733736092	0.0492839492003212	0.661582502045202	TRUE
TMEM241	-0.0767620033739176	0.605109118458549			
TMEM245	-0.099567657322175	0.361689714082499	-0.108630647357462	0.362029089169222	TRUE
TMEM248	-0.0975859381147707	0.502022431162613			
TMEM259	-0.0886400472687817	0.378403649518442	-0.0813017945736665	0.461116763014686	TRUE
TMEM260	0.00326697641647508	0.978019530736761	-0.00494508474023376	0.967175857806423	FALSE
TMEM273	0.2283742863413	0.0485645664754667	0.213692784730054	0.0882431148557942	TRUE
TMEM30A	0.0215289645553292	0.895098542259284			
TMEM51	0.0461675560943486	0.672951496204165	0.0501009831422661	0.669925825512587	TRUE
TMEM59	0.00289531196467437	0.982759121549513			
TMEM59L	-0.444722482310086	0.000135367456506214	-0.514793859180118	0.000171987174857906	TRUE
TMEM65	0.125463337228791	0.119280740471268	0.163482930815325	0.0297296489298039	TRUE
TMEM87A	0.0134986403676282	0.903652236979894	0.0355105655886634	0.759737372291966	TRUE
TMF1	-0.146338871349936	0.240824195027532	-0.196998155923381	0.115095969902128	TRUE
TMIGD3	-0.0103218825130638	0.914142564482236	-0.017373663205382	0.861559649968393	TRUE
TMLHE	0.123905060248954	0.232947201554864	0.134249188453352	0.220236323090829	TRUE
TMOD2	-0.0337388710618811	0.71571359474118	-0.0630435452874269	0.497571017105937	TRUE
TMOD3	0.104892891825433	0.337581833775016	0.0767647423273302	0.529691118131574	TRUE
TMPO	0.228676944709427	0.0672867399443283			
TMSB10	-0.277352301925711	0.00131909760394609	-0.281484211639981	0.0030499076059357	TRUE
TMSB4X	-0.114590064460904	0.128842272233937	-0.10856040222719	0.174246656819858	TRUE
TMTC2	-0.336496474409983	0.00646295694180277	-0.366160799758541	0.0101023782486752	TRUE
TMX3	0.0540999418937334	0.627022587990263	0.047139155927744	0.66900779202684	TRUE
TNFAIP8	0.14360000736456	0.281311189175543	0.116141716726501	0.439867044058356	TRUE
TNFRSF10B	0.0563585523014504	0.72117469242199			
TNFRSF10D	0.118111089589876	0.409633631973654			
TNFRSF1A	0.248712358569565	0.00236548606434136	0.236759135243585	0.00683003770237557	TRUE
TNFRSF1B	0.0302751092905568	0.736607044242924	0.0148793425191938	0.880659773694439	TRUE
TNFSF13B	0.200817782031283	0.0942224706613461			
TNIK	-0.234748958226492	0.0249948875124334	-0.269275741212437	0.00949439338483082	TRUE
TNK2	-0.177298441758561	0.0759954120452143	-0.20511044826455	0.0468307599793612	TRUE
TNKS	-0.0355200012201917	0.682331618095601	-0.0287669876481748	0.759737372291966	TRUE
