gene	logFC_baseline	FDR_baseline	logFC_combined_filtered	FDR_combined_filtered	direction_same
ACIN1	-0.0451130046870382	0.619822155699274	-0.0715467042370492	0.404160599661565	TRUE
ACO2	-0.148192700069276	0.174684794104349			
ACSL3	0.00588236350808401	0.957912903906011	0.0171689868729676	0.889308858959967	TRUE
ACSL4	0.0865838116215716	0.358508890519195	0.0636211565764474	0.533476236430178	TRUE
ACSM5	0.0265632687619251	0.867822295169708	0.0737233516890851	0.657366660323255	TRUE
ACSS1	0.11826385302046	0.285561707979187	0.117767954008686	0.298623369083175	TRUE
ACTB	-0.190262321194889	0.00749941912588482	-0.201907357160735	0.00791410873197668	TRUE
ACTG1	-0.217923181792002	0.00556665465556423	-0.244332696697567	0.00385533307413889	TRUE
ACTN4	-0.089624597531543	0.494041278208503	-0.0523134981576327	0.73316664944622	TRUE
ACTR2	0.120781464470445	0.0779947088916266	0.115909155840362	0.105491278511636	TRUE
ACTR3	0.19096566771924	0.00430052636127078	0.191044924353873	0.00782009525704181	TRUE
ACVR1	-0.0405888565355903	0.79418216812091	-0.0775421016996615	0.609210973614197	TRUE
ACVR2A	0.0074329704572991	0.963610093384759			
ACYP2	0.0779520179276521	0.311737581905757	0.0936895341866639	0.210445534607319	TRUE
ADA2	-0.00359839512864447	0.983555679538281	0.04007346948	0.811950872032696	FALSE
ADAM10	0.0559291454630699	0.355070509711958	0.0383063803823772	0.566360695549893	TRUE
ADAM17	0.178874704544714	0.0132969812352738	0.1680430552255	0.0322823972136737	TRUE
ADAM23	-0.458891407043608	0.00121627044517312			
ADAM28	0.126995753191231	0.00182520643805125	0.115023608661954	0.00587504279788786	TRUE
ADAM9	0.0750874100705962	0.441780556784213	0.101653477235188	0.299310041692892	TRUE
ADAMTS10	-0.104063051333943	0.419519747262613	-0.131039844757644	0.323547249806972	TRUE
ADAMTSL2	-0.377925736336823	1.46545966254658e-05	-0.425978965984273	2.70412300735727e-06	TRUE
ADAP2	-0.0614257282613311	0.358383588548519	-0.0671868255416916	0.359940864680502	TRUE
ADAR	0.062145930505451	0.538184141619357	0.0457176017666933	0.68301580957246	TRUE
ADARB2	-0.724010562546394	1.65232170380386e-06	-0.770139385792987	1.18439918014596e-06	TRUE
ADCY2	-0.539900145774291	1.67068705962007e-05			
ADCY7	0.0611214398062406	0.435100171084806	0.0568314845340296	0.480809216972396	TRUE
ADD1	-0.00641828742372257	0.939720425368247	-0.00932678249032296	0.92211274091636	TRUE
ADGRB3	-0.464313133704751	7.78952946493539e-06	-0.49367675040447	7.53545920950333e-06	TRUE
ADGRG1	0.0205334703603225	0.845339197265418	0.00242024487039017	0.985798371456047	TRUE
ADGRL2	-0.652726240234213	1.64807233123873e-07	-0.713814454347508	3.19799380092741e-08	TRUE
ADGRL3	-0.700837768413143	5.52099901798905e-11	-0.718529094621487	6.31858513338033e-10	TRUE
ADIPOR2	-0.024133155057861	0.823974642122257	-0.00569844339773639	0.96326728364448	TRUE
ADK	-0.0123605630957856	0.870578922307908	0.0166745161784311	0.830079701350119	FALSE
ADNP	-0.0182166539257431	0.850206300779868	-0.0379895893546927	0.680494914260039	TRUE
ADPGK	0.185683853173438	0.0186554932955711	0.16695807242	0.0440747178936443	TRUE
AEBP2	-0.0384987011922483	0.674034353742915	-0.0347808023764085	0.721776760431962	TRUE
AES	-0.271334611632128	0.0134900146182222	-0.343170159065397	0.00258278134662694	TRUE
AF117829.1	0.0262569039818706	0.837805453975407	-0.00114337470889503	0.995925675906738	FALSE
AFDN	-0.0945364700257777	0.391561703986492	-0.0991408883743951	0.378464975101362	TRUE
AFF1	0.105728565603568	0.0407348211438426	0.101450331820418	0.0656758326393689	TRUE
AFF3	0.0870778598783252	0.475457368296587	0.137972643937263	0.237028864787172	TRUE
AFF4	-0.0154388623614223	0.867822295169708	-0.0253607970211453	0.793813141219866	TRUE
AFTPH	0.100814718769682	0.188777656371883	0.0873382884974579	0.294657063341137	TRUE
AGAP1	-0.228159993119595	0.00633683211285217	-0.289447254221825	0.00162361825508583	TRUE
AGAP3	-0.180858060571074	0.121359683528036	-0.23209263658528	0.0643485252412996	TRUE
AGBL4	-0.626541848519985	6.38954576439246e-09	-0.722414049655872	1.59727840812665e-10	TRUE
AGFG1	0.00514745096586494	0.957912903906011	-0.0130496711460576	0.902613539894639	FALSE
AGO2	0.0314416000035978	0.826072379677877	-0.0119462313261088	0.930895495729855	FALSE
AGO3	0.168435337095887	0.0299729595031815	0.200796059916508	0.013872707835634	TRUE
AGO4	0.0552971059622547	0.479765420152837	0.0710326906097965	0.380632796882872	TRUE
AGPAT3	-0.029579355076071	0.792095764362517	-0.0292418313797143	0.795607865384665	TRUE
AGPAT5	-0.112013351369254	0.303146752446134	-0.175168896621204	0.0976477729391112	TRUE
AGPS	0.182588649224281	0.0276466941532455	0.16909974107003	0.0716483457546718	TRUE
AGTPBP1	-0.0939731347631178	0.277963389583867	-0.0686858321559585	0.481696995542428	TRUE
AHCTF1	-0.094775639467547	0.330758984465745	-0.120453455270185	0.259606653227046	TRUE
AHCYL1	-0.0955413252178277	0.3764367336867	-0.0559892301596187	0.635542444607835	TRUE
AHCYL2	0.141545735598202	0.118515370525974	0.157823285309407	0.0977750359423642	TRUE
AHI1	-0.353328277415217	7.52235398562974e-06	-0.378804057772849	2.01965702029119e-06	TRUE
AIDA	0.0399640007111816	0.746649790272035	0.0255672634576916	0.850758653568052	TRUE
AIG1	0.0125509621780574	0.887096467699741	0.030954039825006	0.723805928755029	TRUE
AK5	-0.629231184516427	9.63139233264866e-06	-0.771372715047182	6.12336007800653e-08	TRUE
AK9	0.0458296480822949	0.756749203625182	0.0210000244373311	0.899101515099647	TRUE
AKAP10	0.141697763128371	0.0173762832644594	0.131470962895646	0.0407407850566942	TRUE
AKAP11	-0.135880451384833	0.117596509233501	-0.174963359612783	0.0559898209621402	TRUE
AKAP13	0.085311922162583	0.0472939276380897	0.0783536391012158	0.0801830724907273	TRUE
AKAP6	-0.442109449729824	4.88953174582905e-06	-0.517154927647819	7.0073623090847e-07	TRUE
AKAP7	0.118686256478406	0.315552464470503	0.115918109191663	0.336142191501498	TRUE
AKAP8L	-0.149488474175441	0.0842997003201281	-0.137472959629812	0.154199840640817	TRUE
AKAP9	-0.307565944375557	0.000152137172925564	-0.311988080664179	0.000208359047579761	TRUE
AKNA	0.0799194985076564	0.484378614043966	0.0559531082889821	0.658468446141246	TRUE
AKR1A1	0.106887468277648	0.432412786467147	0.111745285946263	0.43191067180935	TRUE
AKT3	0.0106843603983936	0.86041861790458	0.0137084978660168	0.827986014452455	TRUE
AL034397.3	0.376939961218008	0.00250269113528415	0.364587887569509	0.00639931207167426	TRUE
AL137145.2	0.000263150781357742	0.99875709989401	0.0096817365244215	0.946951476712178	TRUE
AL139125.1	0.0568315598588678	0.521228652880634	0.00416571977611243	0.967492943172163	TRUE
AL139260.1	0.0722529491220116	0.602144531726191			
AL158071.4	0.230063967938862	0.0659259425882351	0.199793147920062	0.109532985592106	TRUE
AL159163.1	0.0992767393766504	0.421948125177789	0.0562584787707825	0.663892961876659	TRUE
AL162414.1	0.167909078348378	0.163492705014062	0.17037403911418	0.142794120411454	TRUE
AL365273.2	0.21543599748694	0.0105911890661509	0.258341962613447	0.0022037108934931	TRUE
AL390729.1	-0.0382502290113797	0.78989839590487	-0.00787923952312745	0.962730658345019	TRUE
AL445623.2	-0.143100077473985	0.307952027357076	-0.179678225483532	0.203529744820886	TRUE
AL589740.1	-0.661703647591477	2.0451501277342e-05			
AL592183.1	0.000622578427541314	0.99690253935337	-0.00540719990424729	0.975095406908169	FALSE
AL669831.5	-0.316178214120626	0.0235340363750746	-0.297734773425341	0.0509011049321486	TRUE
ALCAM	-0.216014670530782	0.0255745522416956	-0.212197907833504	0.0407586724637365	TRUE
ALDH2	-0.097071176604051	0.456861667642826	-0.0585108265095601	0.673482428598005	TRUE
ALG13	0.203345927610675	0.0052855801778878	0.202062244687328	0.00839040639424831	TRUE
ALMS1	-0.0997324260830906	0.424029684673139	-0.107302980742729	0.372784848581285	TRUE
ALOX12-AS1	-0.0772856033403758	0.488981484830777	-0.0916723014014797	0.435071815985418	TRUE
ALOX5	-0.0858397902240274	0.1669258741678	-0.0970204649333495	0.137358491911782	TRUE
ALPK1	0.135852290343133	0.0256178904078347	0.110661784131786	0.0936102126479639	TRUE
AMBRA1	0.0315856601723062	0.722612528000002	0.0359180222408993	0.700009453319679	TRUE
AMD1	0.102134383281222	0.319640985137131	0.0755913063282705	0.506750465106499	TRUE
AMN1	-0.0739315192883698	0.635847722892005			
AMPD3	-0.183372560308187	0.019293304451343	-0.178678885860579	0.0415553360680844	TRUE
ANAPC1	0.0848086099797098	0.423161027290081	0.0703359292258624	0.571154603190197	TRUE
ANAPC10	-0.0110071396520768	0.938429573594481	0.0103834964073051	0.945492226475206	FALSE
ANAPC16	0.0695695410622045	0.511574884962471	0.0366682602780511	0.752328563001945	TRUE
ANAPC4	0.0969054998695354	0.487050815279645			
ANAPC5	0.00836488827323591	0.948190200029844	-0.0249773571263373	0.84403414109729	FALSE
ANGEL1	0.157521419590192	0.231316575512503	0.140970009253408	0.325178360666644	TRUE
ANK2	-0.424936637850163	2.22326927297938e-09	-0.459321779111721	8.51579255650621e-10	TRUE
ANK3	-0.603458307169718	3.87426112566592e-08	-0.701923442495969	9.39369107764885e-10	TRUE
ANKAR	0.0854655715358564	0.368506100839223	0.106440745080424	0.268179127155159	TRUE
ANKFY1	0.0583421642682109	0.500995622853981	0.0282019462180263	0.777354149256978	TRUE
ANKH	0.0211305976009947	0.847301596574316	0.0295420806405035	0.793779518698115	TRUE
ANKIB1	0.0260267623871251	0.788775094256515	0.0330033737097383	0.736244263843646	TRUE
ANKLE2	-0.0704216409428124	0.5696056123605	-0.12003168902996	0.311675585565625	TRUE
ANKMY1	0.101469602814778	0.353364711530717	0.104064939524279	0.360728022933648	TRUE
ANKRD10	0.173564346503383	0.0271947174646517	0.173518364080112	0.0344326620260005	TRUE
ANKRD11	-0.212728135976881	1.74640875172679e-05	-0.224411377712716	1.85232294930463e-05	TRUE
ANKRD12	-0.111868476646669	0.0516335748027678	-0.108303798385601	0.0788025894063537	TRUE
ANKRD13A	0.118201381436958	0.351745614878854	0.155571078539295	0.192227784288588	TRUE
ANKRD13C	-0.0205641725791891	0.872775635007496	-0.0587755714638278	0.655365373262204	TRUE
ANKRD13D	-0.0979239574757793	0.279268692098468	-0.103570726371805	0.266290394222453	TRUE
ANKRD17	0.118191039856069	0.0164664724472695	0.126711017051139	0.0150350588317682	TRUE
ANKRD26	-0.395476666788194	0.000280566964382136	-0.394739803310345	0.000408122458050157	TRUE
ANKRD28	-0.105078228712657	0.475006262432072			
ANKRD30BL	-0.647441724778768	2.85004495672785e-07	-0.64601079562543	1.23516772182296e-06	TRUE
ANKRD36	-0.18852223209748	0.0535291978676753	-0.226319920709325	0.0211321288428226	TRUE
ANKRD36C	-0.446740041894929	1.2097018465964e-06	-0.493089890840348	1.02092362429875e-06	TRUE
ANKRD44	0.162216108783807	0.000827083280187677	0.149075804968211	0.00199360851516096	TRUE
ANKS1A	0.165010216852946	0.00363138815337885	0.138309797683665	0.0189122397359011	TRUE
ANKS1B	-0.629623160140948	2.89377831524545e-09	-0.632039040844522	8.88714492274847e-09	TRUE
ANO10	0.00606364111523667	0.954386805360628	0.0125413558676092	0.911562645672712	TRUE
ANO6	-0.0148609434564801	0.899964076969867	-0.0540109625568113	0.619770054156528	TRUE
ANOS1	0.190401535560143	0.0489781648736917	0.181431808826256	0.0762070611270103	TRUE
ANP32A	0.0447389946734543	0.625780066316812	0.0456765202552612	0.633280403295835	TRUE
ANXA11	0.106716897929056	0.404258844725575	0.0834396507568758	0.528995877595476	TRUE
ANXA4	0.201997577185494	0.00390159118177671	0.177645837774025	0.0139010595810043	TRUE
AOAH	-0.0770318544561202	0.0785302244700817	-0.0889314040251215	0.0555989623646411	TRUE
AP003086.2			0.166105812474331	0.246168453329044	
AP003354.2	0.312068187608636	0.00522760437547423	0.346629946080457	0.00220418742447681	TRUE
AP003481.1	0.173833503773446	0.00814462596082837	0.148530030855881	0.0272818654992965	TRUE
AP1B1	0.0546143564769098	0.336868540766094	0.031514115602115	0.630930426174792	TRUE
AP1G1	0.0490561800356928	0.643392266624879	0.0534723647920114	0.646240236320197	TRUE
AP2A2	-0.172886791520401	0.0198276808018555	-0.163470628772318	0.0278960769274893	TRUE
AP2B1	-0.0196776294096482	0.864519068651679	0.0106219065629457	0.930703220658718	FALSE
AP2M1	-0.201354563332338	0.0957384135481182			
AP3B1	8.24945576946576e-05	0.999017395703738	-0.0253818864022828	0.729635817793758	FALSE
AP3D1	-0.222226480233803	0.0343252227846432	-0.243027198990929	0.0237361623094666	TRUE
AP3S1	-0.0409563930800432	0.802603733510975			
AP4E1	0.10952859010647	0.334499484783899	0.104906329222937	0.44108733876272	TRUE
APAF1	0.259884573590724	0.0010488323016049	0.216251692339097	0.00868623946253792	TRUE
APBA1	0.162860543522619	0.0204058452486696	0.157805191591354	0.0338144991228082	TRUE
APBA2	-0.130868516470513	0.0823692156037498	-0.158049474681363	0.0486473031328314	TRUE
APBB1IP	0.157944228430166	0.000164652615090967	0.138091621697679	0.000839255799493047	TRUE
APC	0.0763210510742025	0.536482858762127	0.140228935167074	0.188684140953226	TRUE
API5	-0.17399977075709	0.159146423164192			
APLP2	0.00842772211084093	0.919800308772277	0.0127412376025396	0.886722887084465	TRUE
APMAP	0.180914633297348	0.0849022618633726	0.15223252630115	0.198079100251321	TRUE
APOE	-0.112446215379137	0.136103021787088	-0.113692414744274	0.16566669209996	TRUE
APOO	-0.143321739024262	0.163357808176894	-0.161326335554061	0.128088142619368	TRUE
APP	-0.228056501760362	0.00338721580496898	-0.233403451751118	0.00262692498130368	TRUE
APPBP2	0.0234923980544091	0.809390497415268	-0.000725849342086529	0.996135849093943	FALSE
APPL1	-0.0309232306220998	0.823537037332813	-0.0879948723402965	0.504880428993715	TRUE
APPL2	0.0244570515070887	0.72117469242199	0.00128780918801578	0.989435387188926	TRUE
AQR	0.05935738101328	0.579667591134054	0.0713204156548349	0.519671279513184	TRUE
ARAP1	0.141339301911752	0.16637341927011	0.121469278929785	0.220737853369553	TRUE
ARAP2	-0.126670013254411	0.182362963747979	-0.160534120677926	0.0941812614568438	TRUE
ARF1	0.0941358147117258	0.450103672750448	0.0705705582712033	0.597747034719903	TRUE
ARFGEF1	0.0403557344801269	0.632035604820548	0.0196718930382225	0.834656103895476	TRUE
ARFGEF2	0.0621213496070005	0.570986095566908	0.027990677499901	0.821226923396244	TRUE
ARFIP1	0.0556142819498285	0.524286038666489	0.0592762795758576	0.530641407066057	TRUE
ARGLU1	-0.135870108550627	0.0685648520545898	-0.143392740432441	0.0731941836330718	TRUE
ARHGAP12	0.156319835888866	0.00739120279770618	0.13932568458142	0.0209006986554545	TRUE
ARHGAP15	0.162033747563358	0.0142431820018544	0.140158649267687	0.0399482659417809	TRUE
ARHGAP17	0.21692569074849	0.0033917875098001	0.190836525045456	0.0170036691088133	TRUE
ARHGAP18	0.0717153690158499	0.537408420438777	0.0294889971802	0.821396002511499	TRUE
ARHGAP20	-0.117349702776652	0.370987864698422	-0.0732281309737921	0.633280403295835	TRUE
ARHGAP21	0.00244410846679491	0.973165649654619	-0.00563496329911462	0.945555110680534	FALSE
ARHGAP22	0.0107994477772676	0.865916995122891	0.00696118085016104	0.916008492831171	TRUE
ARHGAP24	0.23766494485095	1.53834690996389e-05	0.233410424925648	9.30778046209864e-06	TRUE
ARHGAP25	0.0536033360495727	0.448164057506916	0.0129682338790379	0.871734138934303	TRUE
ARHGAP26	0.116219859818883	0.00191349261953773	0.0943489391780667	0.0106420903037191	TRUE
ARHGAP27	0.0974552619003246	0.325403841590099	0.0799991970373065	0.430540448752796	TRUE
ARHGAP30	-0.0802022749297351	0.527376385026854	-0.138705665700387	0.257677176646117	TRUE
ARHGAP31	0.104909441541691	0.228313598829989	0.0858329621058924	0.325178360666644	TRUE
ARHGAP32	-0.0469904393290293	0.503475159012672	-0.040375806143058	0.578059924670843	TRUE
ARHGAP35	-0.0586168837924715	0.485418404634877	-0.0722995399378793	0.409398593501803	TRUE
ARHGAP4	0.115265811776088	0.371737677020987	0.0919399950916596	0.509233942942125	TRUE
ARHGAP45	0.00250980725870504	0.984069984788748	-0.00223789652820712	0.98894772602355	FALSE
ARHGAP5	0.0327239094692266	0.718791666550146	0.0437900291186629	0.647082410090079	TRUE
ARHGAP6	0.14647036990094	0.0182987421084145	0.163304045483975	0.0123344054216676	TRUE
ARHGDIB	0.0390049470689607	0.751578252782804	0.0425726826919905	0.746117346870999	TRUE
ARHGEF1	-0.0692271009559167	0.558310353293774	-0.114667236754722	0.336973441835664	TRUE
ARHGEF10L	0.0492578980848251	0.72117469242199	0.0241564486114099	0.867507929814871	TRUE
ARHGEF11	0.079724034758173	0.293565805439442	0.0683225362353037	0.418214028410579	TRUE
ARHGEF12	-0.130993686664968	0.130402229189429	-0.170480162643851	0.0555989623646411	TRUE
ARHGEF2	-0.0100588129919266	0.933915069076238	-0.0558653633568376	0.647082410090079	TRUE
ARHGEF40	-0.059961483019585	0.626078604252584	-0.0852164613408718	0.492046996034567	TRUE
ARHGEF6	0.0657064848420519	0.405024293649682	0.0544917493126101	0.513491800764688	TRUE
ARHGEF7	-0.0813195563779727	0.244780663392178	-0.131102340446485	0.0540495494534744	TRUE
ARHGEF9	-0.0901238754838227	0.413798159173586	-0.0913612950234424	0.430296845980962	TRUE
ARID1A	-0.0204491705849459	0.793219154490877	-0.0163617091292109	0.845920814159845	TRUE
ARID1B	0.0559363250275653	0.328186629292703	0.0537742480544875	0.346655026630803	TRUE
ARID2	0.191195947170097	0.00216722413762274	0.176141813266149	0.00610915020447874	TRUE
ARID3A	0.0418114181357426	0.669256965411113	0.0521593126764031	0.594945939002088	TRUE
ARID4A	-0.105348688836609	0.163821017430592	-0.0937072924340286	0.270508667609443	TRUE
ARID4B	-0.023078351615913	0.756492239428797	-0.036688915218148	0.638961428848008	TRUE
ARID5A	0.0750591441171734	0.561409307582936	0.0296825159548749	0.843871194930487	TRUE
ARID5B	-0.00411895378746178	0.971468976097821	-0.0341545862695173	0.764730496122818	TRUE
ARIH1	0.161228466645411	0.0490439856219141	0.179759668064403	0.0347820521904244	TRUE
ARIH2	0.077913749976961	0.425630107490396	0.0649433346005529	0.548673653274926	TRUE
ARL15	0.102134082732904	0.0466127150616969	0.110291596854152	0.0407586724637365	TRUE
ARL17B	-0.000742436158555358	0.996210946990835	-0.0460840456808847	0.725743410521142	TRUE
ARL5A	0.167880923235023	0.0287554716522481	0.134049109232918	0.119460683475895	TRUE
ARL6IP4	-0.201342040489788	0.0806881151713762	-0.238846149445541	0.0437442806627287	TRUE
ARL6IP5	-0.191602043960573	0.0531769602661313	-0.193377862654579	0.0457381999238243	TRUE
ARL8B	0.141293170123921	0.101403538301331	0.156356147641046	0.0823459483611721	TRUE
ARMC8	0.164129323714481	0.0456432949503061	0.167673330137559	0.0591314182995967	TRUE
ARMCX4	0.120384803062586	0.269318486229344	0.106751131126206	0.395937394218582	TRUE
ARMH3	0.0490291446082606	0.553879277660702	0.0435578968892935	0.638218831939107	TRUE
ARMH4	0.130044085721316	0.148965567838615	0.158989881164959	0.0960759701896007	TRUE
ARNT	0.136577650254607	0.217076101578824	0.174675548906177	0.112767535693895	TRUE
ARPC2	0.0497151316948232	0.554342923647432	0.0199468821375875	0.829165384726163	TRUE
ARPC3	0.10510500965754	0.308489071696452	0.0582417850487289	0.611900418705621	TRUE
ARPC5	0.070841849146136	0.647458929237157			
ARPP19	-0.179913275472279	0.0566688668474081	-0.224525785338356	0.0134899844777824	TRUE
ARPP21	-0.72362083780378	4.99546009248917e-09	-0.854340068637536	1.4623001391531e-10	TRUE
ARRB1	0.0911445589644303	0.220622407398217	0.0463950263149848	0.601286251183922	TRUE
ARRB2	0.033966290931141	0.704342670248874	0.0244014915940633	0.80772296298735	TRUE
ARRDC5	-0.310385573565554	0.012000794625931	-0.347610675816258	0.00618605673686382	TRUE
ARSB	-0.0863280020133312	0.352294988147205	-0.0620783512539228	0.551357210135815	TRUE
ARSG	-0.10544639711287	0.54730327984431			
ASAH1	0.204012213793607	0.017495479439743	0.239020507857584	0.00854296461021174	TRUE
ASAP1	0.0227556125716297	0.791355644759813	0.00706926302127568	0.939059351303516	TRUE
ASCC1	-0.0407905317346479	0.78476595888212	-0.057313601534422	0.687072975845918	TRUE
ASCC2	0.111809023874382	0.361141866792989	0.115863979495377	0.39229239562999	TRUE
ASCC3	0.0548819036062306	0.495090518292809	0.0613032488598408	0.453715687240315	TRUE
ASH1L	-0.0144256529356404	0.823244290834621	-0.0511788002640289	0.390501552806077	TRUE
ASIC2	-0.708722054501458	6.40144001338269e-05	-0.763407446592108	4.36026146221031e-05	TRUE
ASPH	0.0276111657420317	0.79686041082018	0.00663400862676384	0.957644315864911	TRUE
ASTN1	-0.11961231409445	0.243815996293105	-0.166071990616672	0.110458684702357	TRUE
ASTN2	-0.590562871802724	2.56677138828027e-06	-0.577695600903884	6.54639463603561e-06	TRUE
ASXL1	0.0545328347151046	0.568903243592183	0.0172018078646151	0.872991150008548	TRUE
ASXL2	0.144262875562398	0.0593788478051383	0.133542669352075	0.0970149121488434	TRUE
ATAD1	-0.03324070619259	0.810505079199513			
ATAD2B	0.047723698629568	0.553550202724963	0.05842614234433	0.494277131894041	TRUE
ATE1	0.157849812767966	0.0842997003201281	0.154783045348795	0.105571202367932	TRUE
ATF1	0.0864334230828139	0.554699974361138	0.0562394958669867	0.734737942052202	TRUE
ATF2	0.0923273264579438	0.327554270759295	0.086865998906054	0.390043084922453	TRUE
ATF6	0.121481850366426	0.0303104105386424	0.13717870109241	0.0164512682717973	TRUE
ATF7IP	0.0417834209798591	0.555080641641023	0.050315364707136	0.487238004870693	TRUE
ATF7IP2	-0.0498286889012407	0.566766418292017	-0.0686883796970426	0.451971399703074	TRUE
ATG10	0.102133185460109	0.345812472198555	0.111006016759647	0.314004488109855	TRUE
ATG12	0.0281443472516183	0.833956294633131	0.0368233150342324	0.793813141219866	TRUE
ATG16L2	0.124592777075288	0.270163634378502	0.105866730753478	0.37988191196321	TRUE
ATG2B	-0.0563272723579794	0.718791666550146	-0.0204014217357819	0.905243482340787	TRUE
ATG4B	-0.0556128511725421	0.601182338383492	-0.0808832782795176	0.464115908500963	TRUE
ATG4C	0.103927315330689	0.227951995060501	0.102604682866241	0.274801086753028	TRUE
ATG5	0.155029651378498	0.0731634266095942	0.101724065087002	0.263785687599503	TRUE
ATG7	0.117742375583915	0.0376806945484857	0.105184511745408	0.0718262819384102	TRUE
ATL2	-0.0220314646897141	0.870578922307908	-0.0321059850902787	0.801752918917513	TRUE
ATM	-0.0181849069260298	0.765508268116484	-0.0352482735050431	0.566716108794873	TRUE
ATP10D	0.147153053676965	0.0571498550758528	0.116256793436783	0.151961280554184	TRUE
ATP11A	0.0225211338279316	0.798478443368274	-0.00891836658496112	0.919222782861086	FALSE
ATP11B	0.0707936652546238	0.461380460162965	0.0833778461881974	0.409847945093651	TRUE
ATP11C	0.269854468510655	0.00105845342182055	0.226215532847164	0.00562713444942446	TRUE
ATP13A3	0.219796850939568	0.0140555608942026	0.21914901067124	0.0180333037004229	TRUE
ATP1A1	-0.263858094275686	0.00245534423111565	-0.310629113277942	0.000272339780761637	TRUE
ATP1B1	-0.348706570164045	0.0003157448346618	-0.416263683868583	3.95014041631787e-05	TRUE
ATP1B3	-0.0295740740926478	0.850206300779868			
ATP2A2	-0.116067356547655	0.174684794104349	-0.126188130286102	0.150054386868452	TRUE
ATP2B1	-0.063682368503997	0.332927039186163	-0.0711587369978786	0.284347827557758	TRUE
ATP2B2	-0.143851496331459	0.354714409851415	-0.264996982521954	0.0790887123873583	TRUE
ATP2B4	-0.100196318395693	0.438365624660177	-0.0892047083453637	0.508484044781988	TRUE
ATP2C1	0.141408544824809	0.00205344278726716	0.130384792296962	0.00661595949032842	TRUE
ATP5F1C	0.0635832309866659	0.577318932811506	0.0698545074563249	0.558910547902091	TRUE
ATP5F1E	-0.235501023450286	0.0322352735333813			
ATP6AP2	-0.0784417896742958	0.607871698293475			
ATP6V0A1	-0.0139335050757256	0.856300929121657	-0.00163620682153517	0.986545354076615	TRUE
ATP6V0B	-0.302685316874497	0.000358606449787839	-0.309817823392595	0.000720993760887393	TRUE
ATP6V0E1	0.0397247794322653	0.744653156248922	0.0533814453414409	0.665251205115364	TRUE
ATP6V1A	-0.0119955174261206	0.921244238580429	-0.0407558121472435	0.754053289964104	TRUE
ATP6V1B2	-0.0115392066224042	0.931044867813954	2.70472785908296e-05	0.999734118732637	FALSE
ATP6V1C1	0.0905039706141498	0.334382357569261	0.115350258164115	0.19410702307534	TRUE
ATP6V1E1	-0.18629703546087	0.110498486656698	-0.159227516226623	0.199560013238314	TRUE
ATP6V1H	-0.127866768206591	0.106314600484721	-0.142960005251523	0.0883891499554968	TRUE
ATP8A1	-0.349992763682213	0.00154358656627281	-0.367130434769884	0.000991839885128599	TRUE
ATP8A2	-0.542548644325865	7.48251149832773e-07			
ATP8B4	0.160899005700814	0.00026227054747061	0.148161103021891	0.000347311011652248	TRUE
ATP9A	-0.264642811111747	0.0847523808967393			
ATP9B	-0.0720974595914526	0.274322003993805	-0.0831179645756013	0.235555224368324	TRUE
ATR	-0.102482240757063	0.210096759249117	-0.116996149750264	0.198149544260839	TRUE
ATRN	0.062810624925552	0.459623831308325	0.0481989069455231	0.607594200815567	TRUE
ATRNL1	-0.587529680896532	3.4504287306942e-09	-0.625900300033605	2.34735657777388e-09	TRUE
ATRX	-0.296637825543574	5.32747091355529e-06	-0.31547712106996	5.78843641310483e-06	TRUE
ATXN1	0.0706671370088862	0.221028497744908	0.0562102602070065	0.396690952510352	TRUE
ATXN10	0.0623677594255881	0.452120235698294	0.0500665424736461	0.588671167117269	TRUE
ATXN2	0.0216098777550145	0.802603733510975	0.0484367505772638	0.572120942706519	TRUE
ATXN2L	0.12431197471611	0.353439062986382			
ATXN3	-0.0881368629737945	0.416255562176581	-0.0913046292372906	0.390501552806077	TRUE
ATXN7L1	-0.0689951314429731	0.366000622640544	-0.0928421906495232	0.241227817892228	TRUE
AUH	0.0263426145036757	0.783573336063014	0.00907826298090892	0.931221010840309	TRUE
AUTS2	0.0552176470507794	0.297247982524425	0.0526205788903368	0.335835759183137	TRUE
AVL9	0.181804093855593	0.0140555608942026	0.176386583496407	0.0304657785755987	TRUE
AXL	-0.0119143940877895	0.917122116085228	-0.0237518214646838	0.847093022710634	TRUE
AZIN2	0.226449108547724	0.0375908545945569	0.213115021679483	0.0716592902209243	TRUE
B2M	0.0161873690457976	0.888736653986311	-0.0299800364984023	0.789475863564989	FALSE
B3GNT5	0.283473460262177	0.00019487214237968	0.257139462330294	0.000982461731502779	TRUE
B4GALT1	0.281015382278295	0.0016508472361698	0.269053366203046	0.00326300328730089	TRUE
B4GALT5	0.172855913734635	0.135529148105881	0.136179934899147	0.311675585565625	TRUE
BABAM2	0.12240413192517	0.0478087605037663	0.0982692166429608	0.13699153912585	TRUE
BACH1	0.166467023564496	0.00124978697057228	0.175381834912918	0.000915781702049979	TRUE
BAG4	-0.204435674270709	0.12172208216873			
BAIAP2	-0.223701665354563	0.0826568980259857			
BANP	0.0118095990426169	0.914142564482236	0.0330954167887638	0.757860295239596	TRUE
BASP1	-0.163624173660707	0.0490439856219141	-0.196576237195307	0.0211608101898221	TRUE
BAZ1A	0.0625751183786454	0.568823194793186	0.060928336472347	0.606885267527933	TRUE
BAZ1B	-0.308997986026328	0.000654590586660968	-0.341618273540879	0.000574328980354213	TRUE
